power,power_label,geo,geo_label,period,value,flag
AC25000,Alternating current - 50 Hz / 25 000 V,SE,Sweden,2020,0,
AC25000,Alternating current - 50 Hz / 25 000 V,SE,Sweden,2021,0,
AC25000,Alternating current - 50 Hz / 25 000 V,SE,Sweden,2022,0,
AC25000,Alternating current - 50 Hz / 25 000 V,SE,Sweden,2023,0,
AC25000,Alternating current - 50 Hz / 25 000 V,SE,Sweden,2024,0,
AC25000,Alternating current - 50 Hz / 25 000 V,SI,Slovenia,1992,9,
AC25000,Alternating current - 50 Hz / 25 000 V,SI,Slovenia,1993,9,
AC25000,Alternating current - 50 Hz / 25 000 V,SI,Slovenia,1994,9,
AC25000,Alternating current - 50 Hz / 25 000 V,SI,Slovenia,1995,9,
AC25000,Alternating current - 50 Hz / 25 000 V,SI,Slovenia,1996,9,
AC25000,Alternating current - 50 Hz / 25 000 V,SI,Slovenia,1997,9,
AC25000,Alternating current - 50 Hz / 25 000 V,SI,Slovenia,1998,8,
AC25000,Alternating current - 50 Hz / 25 000 V,SI,Slovenia,1999,2,
AC25000,Alternating current - 50 Hz / 25 000 V,SI,Slovenia,2000,2,
AC25000,Alternating current - 50 Hz / 25 000 V,SI,Slovenia,2001,2,
AC25000,Alternating current - 50 Hz / 25 000 V,SI,Slovenia,2002,2,
AC25000,Alternating current - 50 Hz / 25 000 V,SI,Slovenia,2003,2,
AC25000,Alternating current - 50 Hz / 25 000 V,SI,Slovenia,2004,2.2,
AC25000,Alternating current - 50 Hz / 25 000 V,SI,Slovenia,2005,2.2,
AC25000,Alternating current - 50 Hz / 25 000 V,SI,Slovenia,2006,2.2,
AC25000,Alternating current - 50 Hz / 25 000 V,SI,Slovenia,2007,2.2,
AC25000,Alternating current - 50 Hz / 25 000 V,SI,Slovenia,2008,2.2,
AC25000,Alternating current - 50 Hz / 25 000 V,SI,Slovenia,2009,2.2,
AC25000,Alternating current - 50 Hz / 25 000 V,SI,Slovenia,2010,2.2,
AC25000,Alternating current - 50 Hz / 25 000 V,SI,Slovenia,2011,2.2,
AC25000,Alternating current - 50 Hz / 25 000 V,SI,Slovenia,2012,2,
AC25000,Alternating current - 50 Hz / 25 000 V,SI,Slovenia,2013,2,
AC25000,Alternating current - 50 Hz / 25 000 V,SI,Slovenia,2014,2,
AC25000,Alternating current - 50 Hz / 25 000 V,SI,Slovenia,2015,2,
AC25000,Alternating current - 50 Hz / 25 000 V,SI,Slovenia,2016,2,
AC25000,Alternating current - 50 Hz / 25 000 V,SI,Slovenia,2017,2,
AC25000,Alternating current - 50 Hz / 25 000 V,SI,Slovenia,2018,2,
AC25000,Alternating current - 50 Hz / 25 000 V,SI,Slovenia,2019,2,
AC25000,Alternating current - 50 Hz / 25 000 V,SI,Slovenia,2020,2,
AC25000,Alternating current - 50 Hz / 25 000 V,SI,Slovenia,2021,2,
AC25000,Alternating current - 50 Hz / 25 000 V,SI,Slovenia,2022,2,
AC25000,Alternating current - 50 Hz / 25 000 V,SI,Slovenia,2023,2,
AC25000,Alternating current - 50 Hz / 25 000 V,SI,Slovenia,2024,2,
AC25000,Alternating current - 50 Hz / 25 000 V,SK,Slovakia,1995,728,
AC25000,Alternating current - 50 Hz / 25 000 V,SK,Slovakia,1996,730,
AC25000,Alternating current - 50 Hz / 25 000 V,SK,Slovakia,1997,737.1,
AC25000,Alternating current - 50 Hz / 25 000 V,SK,Slovakia,1998,737,
AC25000,Alternating current - 50 Hz / 25 000 V,SK,Slovakia,1999,737,
AC25000,Alternating current - 50 Hz / 25 000 V,SK,Slovakia,2000,738,
AC25000,Alternating current - 50 Hz / 25 000 V,SK,Slovakia,2001,738,
AC25000,Alternating current - 50 Hz / 25 000 V,SK,Slovakia,2002,742,
AC25000,Alternating current - 50 Hz / 25 000 V,SK,Slovakia,2003,739,
AC25000,Alternating current - 50 Hz / 25 000 V,SK,Slovakia,2004,737,
AC25000,Alternating current - 50 Hz / 25 000 V,SK,Slovakia,2005,737,
AC25000,Alternating current - 50 Hz / 25 000 V,SK,Slovakia,2006,759,
AC25000,Alternating current - 50 Hz / 25 000 V,SK,Slovakia,2007,759,
AC25000,Alternating current - 50 Hz / 25 000 V,SK,Slovakia,2008,761,
AC25000,Alternating current - 50 Hz / 25 000 V,SK,Slovakia,2009,761,
AC25000,Alternating current - 50 Hz / 25 000 V,SK,Slovakia,2010,761,
AC25000,Alternating current - 50 Hz / 25 000 V,SK,Slovakia,2011,757,
AC25000,Alternating current - 50 Hz / 25 000 V,SK,Slovakia,2012,754,
AC25000,Alternating current - 50 Hz / 25 000 V,SK,Slovakia,2013,757,
AC25000,Alternating current - 50 Hz / 25 000 V,SK,Slovakia,2014,757,
AC25000,Alternating current - 50 Hz / 25 000 V,SK,Slovakia,2015,761,
AC25000,Alternating current - 50 Hz / 25 000 V,SK,Slovakia,2016,761,
AC25000,Alternating current - 50 Hz / 25 000 V,SK,Slovakia,2017,761,
AC25000,Alternating current - 50 Hz / 25 000 V,SK,Slovakia,2018,761,
AC25000,Alternating current - 50 Hz / 25 000 V,SK,Slovakia,2019,761,
AC25000,Alternating current - 50 Hz / 25 000 V,SK,Slovakia,2020,761,
AC25000,Alternating current - 50 Hz / 25 000 V,SK,Slovakia,2021,761,
AC25000,Alternating current - 50 Hz / 25 000 V,SK,Slovakia,2022,761,
AC25000,Alternating current - 50 Hz / 25 000 V,SK,Slovakia,2023,761,
AC25000,Alternating current - 50 Hz / 25 000 V,SK,Slovakia,2024,784,
AC25000,Alternating current - 50 Hz / 25 000 V,TR,Türkiye,1990,603,
AC25000,Alternating current - 50 Hz / 25 000 V,TR,Türkiye,1991,667,
AC25000,Alternating current - 50 Hz / 25 000 V,TR,Türkiye,1992,905,
AC25000,Alternating current - 50 Hz / 25 000 V,TR,Türkiye,1993,905,
AC25000,Alternating current - 50 Hz / 25 000 V,TR,Türkiye,1994,1093,
AC25000,Alternating current - 50 Hz / 25 000 V,TR,Türkiye,1995,1093,
AC25000,Alternating current - 50 Hz / 25 000 V,TR,Türkiye,1996,1400,
AC25000,Alternating current - 50 Hz / 25 000 V,TR,Türkiye,1997,1706,
AC25000,Alternating current - 50 Hz / 25 000 V,TR,Türkiye,1998,1706,
AC25000,Alternating current - 50 Hz / 25 000 V,TR,Türkiye,1999,1763,
AC25000,Alternating current - 50 Hz / 25 000 V,TR,Türkiye,2000,1752,
AC25000,Alternating current - 50 Hz / 25 000 V,TR,Türkiye,2001,1752,
AC25000,Alternating current - 50 Hz / 25 000 V,TR,Türkiye,2002,1752,
AC25000,Alternating current - 50 Hz / 25 000 V,TR,Türkiye,2003,1752,
AC25000,Alternating current - 50 Hz / 25 000 V,TR,Türkiye,2004,1920,
AC25000,Alternating current - 50 Hz / 25 000 V,TR,Türkiye,2005,1920,
AC25000,Alternating current - 50 Hz / 25 000 V,TR,Türkiye,2006,1920,
AC25000,Alternating current - 50 Hz / 25 000 V,TR,Türkiye,2007,1920,
AC25000,Alternating current - 50 Hz / 25 000 V,TR,Türkiye,2008,1928,
AC25000,Alternating current - 50 Hz / 25 000 V,TR,Türkiye,2009,2313,
AC25000,Alternating current - 50 Hz / 25 000 V,TR,Türkiye,2010,2791,
AC25000,Alternating current - 50 Hz / 25 000 V,TR,Türkiye,2011,2789,
AC25000,Alternating current - 50 Hz / 25 000 V,TR,Türkiye,2012,2840,
AC25000,Alternating current - 50 Hz / 25 000 V,TR,Türkiye,2013,2922,
AC25000,Alternating current - 50 Hz / 25 000 V,TR,Türkiye,2014,3330,
AC25000,Alternating current - 50 Hz / 25 000 V,TR,Türkiye,2015,3423,
AC25000,Alternating current - 50 Hz / 25 000 V,TR,Türkiye,2016,3856,
AC25000,Alternating current - 50 Hz / 25 000 V,TR,Türkiye,2017,4165,
AC25000,Alternating current - 50 Hz / 25 000 V,TR,Türkiye,2018,4784,
AC25000,Alternating current - 50 Hz / 25 000 V,TR,Türkiye,2019,5070,
AC25000,Alternating current - 50 Hz / 25 000 V,TR,Türkiye,2020,5145,i
AC25000,Alternating current - 50 Hz / 25 000 V,TR,Türkiye,2021,5377,
AC25000,Alternating current - 50 Hz / 25 000 V,TR,Türkiye,2022,5597,i
AC25000,Alternating current - 50 Hz / 25 000 V,TR,Türkiye,2023,6454,
AC25000,Alternating current - 50 Hz / 25 000 V,TR,Türkiye,2024,6570,
AC25000,Alternating current - 50 Hz / 25 000 V,UA,Ukraine,1992,3779,
AC25000,Alternating current - 50 Hz / 25 000 V,UA,Ukraine,1993,3779,
AC25000,Alternating current - 50 Hz / 25 000 V,UA,Ukraine,1994,3926,
AC25000,Alternating current - 50 Hz / 25 000 V,UA,Ukraine,1995,3926,
AC25000,Alternating current - 50 Hz / 25 000 V,UA,Ukraine,1996,4009,
AC25000,Alternating current - 50 Hz / 25 000 V,UA,Ukraine,1997,4157,
AC25000,Alternating current - 50 Hz / 25 000 V,UA,Ukraine,1998,4310,
AC25000,Alternating current - 50 Hz / 25 000 V,UA,Ukraine,1999,4423,
AC25000,Alternating current - 50 Hz / 25 000 V,UA,Ukraine,2020,4927,i
AC25000,Alternating current - 50 Hz / 25 000 V,UK,United Kingdom,1990,2954,
AC25000,Alternating current - 50 Hz / 25 000 V,UK,United Kingdom,1991,2527,
AC25000,Alternating current - 50 Hz / 25 000 V,UK,United Kingdom,1992,2951,
AC25000,Alternating current - 50 Hz / 25 000 V,UK,United Kingdom,1993,3011,
AC25000,Alternating current - 50 Hz / 25 000 V,UK,United Kingdom,1994,3036,
AC25000,Alternating current - 50 Hz / 25 000 V,UK,United Kingdom,2010,3344,
AC25000,Alternating current - 50 Hz / 25 000 V,UK,United Kingdom,2012,3506,
AC25000,Alternating current - 50 Hz / 25 000 V,UK,United Kingdom,2013,3517,
AC25000,Alternating current - 50 Hz / 25 000 V,UK,United Kingdom,2014,3436,
AC25000,Alternating current - 50 Hz / 25 000 V,UK,United Kingdom,2015,3588,
AC25000,Alternating current - 50 Hz / 25 000 V,XK,Kosovo*,2017,0,
AC25000,Alternating current - 50 Hz / 25 000 V,XK,Kosovo*,2018,0,
AC25000,Alternating current - 50 Hz / 25 000 V,XK,Kosovo*,2019,0,
AC25000,Alternating current - 50 Hz / 25 000 V,XK,Kosovo*,2020,0,
AC25000,Alternating current - 50 Hz / 25 000 V,XK,Kosovo*,2021,0,
AC25000,Alternating current - 50 Hz / 25 000 V,XK,Kosovo*,2022,0,
AC25000,Alternating current - 50 Hz / 25 000 V,XK,Kosovo*,2023,0,i
AC25000,Alternating current - 50 Hz / 25 000 V,XK,Kosovo*,2024,0,i
AC_OTH,Alternating current - other,AL,Albania,1990,0,
AC_OTH,Alternating current - other,AL,Albania,1991,0,
AC_OTH,Alternating current - other,AL,Albania,1992,0,
AC_OTH,Alternating current - other,AL,Albania,1993,0,
AC_OTH,Alternating current - other,AL,Albania,1994,0,
AC_OTH,Alternating current - other,AL,Albania,1995,0,
AC_OTH,Alternating current - other,AL,Albania,1996,0,
AC_OTH,Alternating current - other,AL,Albania,1997,0,
AC_OTH,Alternating current - other,AL,Albania,1998,0,
AC_OTH,Alternating current - other,AL,Albania,1999,0,
AC_OTH,Alternating current - other,AL,Albania,2000,0,
AC_OTH,Alternating current - other,AL,Albania,2003,0,
AC_OTH,Alternating current - other,AL,Albania,2004,0,
AC_OTH,Alternating current - other,AL,Albania,2005,0,
AC_OTH,Alternating current - other,AL,Albania,2006,0,
AC_OTH,Alternating current - other,AL,Albania,2007,0,
AC_OTH,Alternating current - other,AL,Albania,2008,0,
AC_OTH,Alternating current - other,AL,Albania,2009,0,
AC_OTH,Alternating current - other,AL,Albania,2010,0,
AC_OTH,Alternating current - other,AL,Albania,2011,0,
AC_OTH,Alternating current - other,AL,Albania,2012,0,
AC_OTH,Alternating current - other,AL,Albania,2013,0,
AC_OTH,Alternating current - other,AL,Albania,2014,0,
AC_OTH,Alternating current - other,AL,Albania,2015,0,
AC_OTH,Alternating current - other,AL,Albania,2016,0,
AC_OTH,Alternating current - other,AL,Albania,2017,0,
AC_OTH,Alternating current - other,AL,Albania,2018,0,
AC_OTH,Alternating current - other,AL,Albania,2019,0,
AC_OTH,Alternating current - other,AL,Albania,2020,0,
AC_OTH,Alternating current - other,AL,Albania,2021,0,
AC_OTH,Alternating current - other,AL,Albania,2022,0,
AC_OTH,Alternating current - other,AL,Albania,2023,0,
AC_OTH,Alternating current - other,AL,Albania,2024,0,
AC_OTH,Alternating current - other,AT,Austria,1990,84,
AC_OTH,Alternating current - other,AT,Austria,1991,84,
AC_OTH,Alternating current - other,AT,Austria,1992,84,
AC_OTH,Alternating current - other,AT,Austria,1993,84,
AC_OTH,Alternating current - other,AT,Austria,1994,84,
AC_OTH,Alternating current - other,AT,Austria,1995,84,
AC_OTH,Alternating current - other,AT,Austria,1996,84,
AC_OTH,Alternating current - other,AT,Austria,1997,84,
AC_OTH,Alternating current - other,AT,Austria,1998,84,
AC_OTH,Alternating current - other,AT,Austria,1999,84,
AC_OTH,Alternating current - other,AT,Austria,2000,84,
AC_OTH,Alternating current - other,AT,Austria,2001,84,
AC_OTH,Alternating current - other,AT,Austria,2007,84,
AC_OTH,Alternating current - other,AT,Austria,2008,84,i
AC_OTH,Alternating current - other,AT,Austria,2009,84,i
AC_OTH,Alternating current - other,AT,Austria,2010,84,
AC_OTH,Alternating current - other,AT,Austria,2011,85,
AC_OTH,Alternating current - other,AT,Austria,2012,84,
AC_OTH,Alternating current - other,AT,Austria,2013,84,
AC_OTH,Alternating current - other,AT,Austria,2014,84,
AC_OTH,Alternating current - other,AT,Austria,2015,84,
AC_OTH,Alternating current - other,AT,Austria,2016,84,
AC_OTH,Alternating current - other,AT,Austria,2017,84,
AC_OTH,Alternating current - other,AT,Austria,2018,84,
AC_OTH,Alternating current - other,AT,Austria,2019,84,
AC_OTH,Alternating current - other,AT,Austria,2020,84,
AC_OTH,Alternating current - other,AT,Austria,2021,84,
AC_OTH,Alternating current - other,AT,Austria,2022,84,
AC_OTH,Alternating current - other,AT,Austria,2023,84,
AC_OTH,Alternating current - other,AT,Austria,2024,84.2,
AC_OTH,Alternating current - other,BA,Bosnia and Herzegovina,1990,0,
AC_OTH,Alternating current - other,BA,Bosnia and Herzegovina,1991,0,
AC_OTH,Alternating current - other,BA,Bosnia and Herzegovina,1992,0,
AC_OTH,Alternating current - other,BA,Bosnia and Herzegovina,1993,0,
AC_OTH,Alternating current - other,BA,Bosnia and Herzegovina,1994,0,
AC_OTH,Alternating current - other,BA,Bosnia and Herzegovina,1995,0,
AC_OTH,Alternating current - other,BA,Bosnia and Herzegovina,1996,0,
AC_OTH,Alternating current - other,BA,Bosnia and Herzegovina,1997,0,
AC_OTH,Alternating current - other,BA,Bosnia and Herzegovina,1998,0,
AC_OTH,Alternating current - other,BA,Bosnia and Herzegovina,1999,0,
AC_OTH,Alternating current - other,BA,Bosnia and Herzegovina,2000,0,
AC_OTH,Alternating current - other,BA,Bosnia and Herzegovina,2001,0,
AC_OTH,Alternating current - other,BA,Bosnia and Herzegovina,2002,0,
AC_OTH,Alternating current - other,BA,Bosnia and Herzegovina,2003,0,
AC_OTH,Alternating current - other,BA,Bosnia and Herzegovina,2004,0,
AC_OTH,Alternating current - other,BA,Bosnia and Herzegovina,2005,0,
AC_OTH,Alternating current - other,BA,Bosnia and Herzegovina,2006,0,
AC_OTH,Alternating current - other,BA,Bosnia and Herzegovina,2007,0,
AC_OTH,Alternating current - other,BA,Bosnia and Herzegovina,2008,0,
AC_OTH,Alternating current - other,BA,Bosnia and Herzegovina,2009,0,
AC_OTH,Alternating current - other,BA,Bosnia and Herzegovina,2010,0,
AC_OTH,Alternating current - other,BA,Bosnia and Herzegovina,2011,0,
AC_OTH,Alternating current - other,BA,Bosnia and Herzegovina,2012,0,
AC_OTH,Alternating current - other,BA,Bosnia and Herzegovina,2013,0,
AC_OTH,Alternating current - other,BA,Bosnia and Herzegovina,2014,0,
AC_OTH,Alternating current - other,BA,Bosnia and Herzegovina,2015,0,
AC_OTH,Alternating current - other,BA,Bosnia and Herzegovina,2016,0,
AC_OTH,Alternating current - other,BA,Bosnia and Herzegovina,2017,0,
AC_OTH,Alternating current - other,BA,Bosnia and Herzegovina,2018,0,
AC_OTH,Alternating current - other,BA,Bosnia and Herzegovina,2019,0,
AC_OTH,Alternating current - other,BA,Bosnia and Herzegovina,2020,0,
AC_OTH,Alternating current - other,BA,Bosnia and Herzegovina,2021,0,
AC_OTH,Alternating current - other,BA,Bosnia and Herzegovina,2022,0,
AC_OTH,Alternating current - other,BA,Bosnia and Herzegovina,2023,0,
AC_OTH,Alternating current - other,BA,Bosnia and Herzegovina,2024,0,
AC_OTH,Alternating current - other,BE,Belgium,2003,0,
AC_OTH,Alternating current - other,BE,Belgium,2004,0,
AC_OTH,Alternating current - other,BE,Belgium,2005,0,
AC_OTH,Alternating current - other,BE,Belgium,2006,0,
AC_OTH,Alternating current - other,BE,Belgium,2007,0,
AC_OTH,Alternating current - other,BE,Belgium,2008,0,
AC_OTH,Alternating current - other,BE,Belgium,2009,0,
AC_OTH,Alternating current - other,BE,Belgium,2010,0,
AC_OTH,Alternating current - other,BE,Belgium,2011,0,
AC_OTH,Alternating current - other,BE,Belgium,2012,0,
AC_OTH,Alternating current - other,BE,Belgium,2013,0,
AC_OTH,Alternating current - other,BE,Belgium,2014,0,
AC_OTH,Alternating current - other,BE,Belgium,2015,0,
AC_OTH,Alternating current - other,BE,Belgium,2016,0,
AC_OTH,Alternating current - other,BE,Belgium,2017,0,
AC_OTH,Alternating current - other,BE,Belgium,2018,0,
AC_OTH,Alternating current - other,BE,Belgium,2019,0,
AC_OTH,Alternating current - other,BE,Belgium,2020,0,i
AC_OTH,Alternating current - other,BE,Belgium,2021,0,i
AC_OTH,Alternating current - other,BE,Belgium,2022,0,i
AC_OTH,Alternating current - other,BE,Belgium,2023,0,i
AC_OTH,Alternating current - other,BE,Belgium,2024,0,
AC_OTH,Alternating current - other,BG,Bulgaria,1990,0,
AC_OTH,Alternating current - other,BG,Bulgaria,1991,0,
AC_OTH,Alternating current - other,BG,Bulgaria,2008,0,
AC_OTH,Alternating current - other,BG,Bulgaria,2009,0,
AC_OTH,Alternating current - other,BG,Bulgaria,2010,0,
AC_OTH,Alternating current - other,BG,Bulgaria,2011,0,
AC_OTH,Alternating current - other,BG,Bulgaria,2012,0,
AC_OTH,Alternating current - other,BG,Bulgaria,2013,0,
AC_OTH,Alternating current - other,BG,Bulgaria,2014,0,
AC_OTH,Alternating current - other,BG,Bulgaria,2015,0,
AC_OTH,Alternating current - other,BG,Bulgaria,2016,0,
AC_OTH,Alternating current - other,BG,Bulgaria,2017,0,
AC_OTH,Alternating current - other,BG,Bulgaria,2018,0,
AC_OTH,Alternating current - other,BG,Bulgaria,2019,0,
AC_OTH,Alternating current - other,BG,Bulgaria,2020,0,
AC_OTH,Alternating current - other,BG,Bulgaria,2021,0,
AC_OTH,Alternating current - other,BG,Bulgaria,2022,0,
AC_OTH,Alternating current - other,BG,Bulgaria,2023,0,
AC_OTH,Alternating current - other,BG,Bulgaria,2024,0,
AC_OTH,Alternating current - other,CH,Switzerland,1990,0,i
AC_OTH,Alternating current - other,CH,Switzerland,1991,0,i
AC_OTH,Alternating current - other,CH,Switzerland,1992,0,i
AC_OTH,Alternating current - other,CH,Switzerland,1993,0,i
AC_OTH,Alternating current - other,CH,Switzerland,1994,0,i
AC_OTH,Alternating current - other,CH,Switzerland,1995,0,i
AC_OTH,Alternating current - other,CH,Switzerland,1996,0,i
AC_OTH,Alternating current - other,CH,Switzerland,1997,0,i
AC_OTH,Alternating current - other,CH,Switzerland,1998,0,i
AC_OTH,Alternating current - other,CH,Switzerland,1999,0,i
AC_OTH,Alternating current - other,CH,Switzerland,2000,0,i
AC_OTH,Alternating current - other,CH,Switzerland,2001,0,i
AC_OTH,Alternating current - other,CH,Switzerland,2002,0,i
AC_OTH,Alternating current - other,CH,Switzerland,2003,0,i
AC_OTH,Alternating current - other,CH,Switzerland,2004,0,i
AC_OTH,Alternating current - other,CH,Switzerland,2005,0,i
AC_OTH,Alternating current - other,CH,Switzerland,2006,0,i
AC_OTH,Alternating current - other,CH,Switzerland,2007,0,i
AC_OTH,Alternating current - other,CH,Switzerland,2008,0,i
AC_OTH,Alternating current - other,CH,Switzerland,2009,0,i
AC_OTH,Alternating current - other,CH,Switzerland,2010,0,i
AC_OTH,Alternating current - other,CH,Switzerland,2011,0,i
AC_OTH,Alternating current - other,CH,Switzerland,2012,0,i
AC_OTH,Alternating current - other,CH,Switzerland,2013,0,i
AC_OTH,Alternating current - other,CH,Switzerland,2014,0,i
AC_OTH,Alternating current - other,CH,Switzerland,2015,0,i
AC_OTH,Alternating current - other,CH,Switzerland,2016,0,i
AC_OTH,Alternating current - other,CH,Switzerland,2017,0,i
AC_OTH,Alternating current - other,CH,Switzerland,2018,0,i
AC_OTH,Alternating current - other,CH,Switzerland,2019,0,i
AC_OTH,Alternating current - other,CH,Switzerland,2020,0,i
AC_OTH,Alternating current - other,CH,Switzerland,2021,0,i
AC_OTH,Alternating current - other,CH,Switzerland,2022,0,i
AC_OTH,Alternating current - other,CH,Switzerland,2023,0,i
AC_OTH,Alternating current - other,CH,Switzerland,2024,0,i
AC_OTH,Alternating current - other,CZ,Czechia,1993,0,
AC_OTH,Alternating current - other,CZ,Czechia,1994,0,
AC_OTH,Alternating current - other,CZ,Czechia,1995,0,
AC_OTH,Alternating current - other,CZ,Czechia,1996,0,
AC_OTH,Alternating current - other,CZ,Czechia,1997,0,
AC_OTH,Alternating current - other,CZ,Czechia,1998,0,
AC_OTH,Alternating current - other,CZ,Czechia,1999,0,
AC_OTH,Alternating current - other,CZ,Czechia,2000,0,
AC_OTH,Alternating current - other,CZ,Czechia,2001,0,
AC_OTH,Alternating current - other,CZ,Czechia,2002,0,
AC_OTH,Alternating current - other,CZ,Czechia,2003,0,
AC_OTH,Alternating current - other,CZ,Czechia,2004,0,
AC_OTH,Alternating current - other,CZ,Czechia,2005,0,
AC_OTH,Alternating current - other,CZ,Czechia,2006,0,
AC_OTH,Alternating current - other,CZ,Czechia,2007,0,
AC_OTH,Alternating current - other,CZ,Czechia,2008,0,
AC_OTH,Alternating current - other,CZ,Czechia,2009,0,
AC_OTH,Alternating current - other,CZ,Czechia,2010,0,
AC_OTH,Alternating current - other,CZ,Czechia,2011,0,
AC_OTH,Alternating current - other,CZ,Czechia,2012,0,
AC_OTH,Alternating current - other,CZ,Czechia,2013,0,
AC_OTH,Alternating current - other,CZ,Czechia,2014,0,
AC_OTH,Alternating current - other,CZ,Czechia,2015,0,
AC_OTH,Alternating current - other,CZ,Czechia,2016,0,
AC_OTH,Alternating current - other,CZ,Czechia,2017,0,
AC_OTH,Alternating current - other,CZ,Czechia,2018,0,
AC_OTH,Alternating current - other,CZ,Czechia,2019,0,
AC_OTH,Alternating current - other,CZ,Czechia,2020,0,
AC_OTH,Alternating current - other,CZ,Czechia,2021,0,
AC_OTH,Alternating current - other,CZ,Czechia,2022,0,
AC_OTH,Alternating current - other,CZ,Czechia,2023,0,
AC_OTH,Alternating current - other,CZ,Czechia,2024,0,
