accident,accident_label,victim,victim_label,pers_cat,pers_cat_label,geo,geo_label,period,value,flag
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,LT,Lithuania,2009,8,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,LT,Lithuania,2010,5,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,LT,Lithuania,2011,6,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,LT,Lithuania,2012,3,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,LT,Lithuania,2013,2,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,LT,Lithuania,2014,4,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,LT,Lithuania,2015,2,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,LT,Lithuania,2016,4,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,LT,Lithuania,2017,2,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,LT,Lithuania,2018,3,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,LT,Lithuania,2019,0,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,LT,Lithuania,2020,1,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,LT,Lithuania,2021,0,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,LT,Lithuania,2022,0,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,LT,Lithuania,2023,0,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,LT,Lithuania,2024,0,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,LU,Luxembourg,2009,1,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,LU,Luxembourg,2010,0,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,LU,Luxembourg,2011,0,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,LU,Luxembourg,2012,0,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,LU,Luxembourg,2013,2,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,LU,Luxembourg,2014,0,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,LU,Luxembourg,2015,0,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,LU,Luxembourg,2016,0,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,LU,Luxembourg,2017,0,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,LU,Luxembourg,2018,2,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,LU,Luxembourg,2019,0,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,LU,Luxembourg,2020,0,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,LU,Luxembourg,2021,1,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,LU,Luxembourg,2022,0,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,LU,Luxembourg,2023,1,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,LU,Luxembourg,2024,0,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,LV,Latvia,2006,4,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,LV,Latvia,2007,4,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,LV,Latvia,2008,6,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,LV,Latvia,2009,2,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,LV,Latvia,2010,5,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,LV,Latvia,2011,2,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,LV,Latvia,2012,5,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,LV,Latvia,2013,2,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,LV,Latvia,2014,4,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,LV,Latvia,2015,2,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,LV,Latvia,2016,3,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,LV,Latvia,2017,7,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,LV,Latvia,2018,5,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,LV,Latvia,2019,5,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,LV,Latvia,2020,0,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,LV,Latvia,2021,1,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,LV,Latvia,2022,3,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,LV,Latvia,2023,0,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,LV,Latvia,2024,1,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,NL,Netherlands,2006,12,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,NL,Netherlands,2007,19,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,NL,Netherlands,2008,18,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,NL,Netherlands,2009,13,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,NL,Netherlands,2010,8,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,NL,Netherlands,2011,10,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,NL,Netherlands,2012,13,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,NL,Netherlands,2013,15,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,NL,Netherlands,2014,7,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,NL,Netherlands,2015,13,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,NL,Netherlands,2016,3,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,NL,Netherlands,2017,6,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,NL,Netherlands,2018,13,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,NL,Netherlands,2019,9,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,NL,Netherlands,2020,4,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,NL,Netherlands,2021,9,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,NL,Netherlands,2022,2,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,NL,Netherlands,2023,6,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,NL,Netherlands,2024,11,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,NO,Norway,2006,0,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,NO,Norway,2007,0,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,NO,Norway,2008,0,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,NO,Norway,2009,2,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,NO,Norway,2010,3,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,NO,Norway,2011,1,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,NO,Norway,2012,1,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,NO,Norway,2013,2,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,NO,Norway,2014,1,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,NO,Norway,2015,1,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,NO,Norway,2016,0,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,NO,Norway,2017,2,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,NO,Norway,2018,1,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,NO,Norway,2019,0,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,NO,Norway,2020,1,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,NO,Norway,2021,0,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,NO,Norway,2022,1,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,NO,Norway,2023,4,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,NO,Norway,2024,3,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,PL,Poland,2006,32,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,PL,Poland,2007,81,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,PL,Poland,2008,39,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,PL,Poland,2009,73,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,PL,Poland,2010,54,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,PL,Poland,2011,60,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,PL,Poland,2012,61,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,PL,Poland,2013,52,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,PL,Poland,2014,38,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,PL,Poland,2015,53,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,PL,Poland,2016,48,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,PL,Poland,2017,42,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,PL,Poland,2018,49,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,PL,Poland,2019,60,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,PL,Poland,2020,47,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,PL,Poland,2021,48,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,PL,Poland,2022,40,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,PL,Poland,2023,39,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,PL,Poland,2024,42,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,PT,Portugal,2006,18,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,PT,Portugal,2007,20,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,PT,Portugal,2008,15,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,PT,Portugal,2009,17,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,PT,Portugal,2010,11,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,PT,Portugal,2011,4,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,PT,Portugal,2012,8,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,PT,Portugal,2013,10,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,PT,Portugal,2014,4,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,PT,Portugal,2015,6,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,PT,Portugal,2016,8,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,PT,Portugal,2017,6,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,PT,Portugal,2018,4,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,PT,Portugal,2019,12,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,PT,Portugal,2020,7,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,PT,Portugal,2021,7,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,PT,Portugal,2022,2,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,PT,Portugal,2023,8,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,PT,Portugal,2024,4,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,RO,Romania,2006,22,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,RO,Romania,2007,55,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,RO,Romania,2008,38,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,RO,Romania,2009,40,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,RO,Romania,2010,35,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,RO,Romania,2011,22,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,RO,Romania,2012,41,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,RO,Romania,2013,25,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,RO,Romania,2014,19,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,RO,Romania,2015,17,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,RO,Romania,2016,23,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,RO,Romania,2017,16,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,RO,Romania,2018,17,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,RO,Romania,2019,15,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,RO,Romania,2020,21,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,RO,Romania,2021,13,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,RO,Romania,2022,13,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,RO,Romania,2023,19,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,RO,Romania,2024,11,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,SE,Sweden,2006,9,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,SE,Sweden,2007,9,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,SE,Sweden,2008,4,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,SE,Sweden,2009,6,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,SE,Sweden,2010,7,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,SE,Sweden,2011,7,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,SE,Sweden,2012,7,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,SE,Sweden,2013,7,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,SE,Sweden,2014,9,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,SE,Sweden,2015,6,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,SE,Sweden,2016,5,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,SE,Sweden,2017,4,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,SE,Sweden,2018,2,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,SE,Sweden,2019,6,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,SE,Sweden,2020,1,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,SE,Sweden,2021,9,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,SE,Sweden,2022,2,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,SE,Sweden,2023,7,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,SE,Sweden,2024,6,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,SI,Slovenia,2006,9,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,SI,Slovenia,2007,9,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,SI,Slovenia,2008,4,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,SI,Slovenia,2009,7,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,SI,Slovenia,2010,6,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,SI,Slovenia,2011,1,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,SI,Slovenia,2012,4,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,SI,Slovenia,2013,4,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,SI,Slovenia,2014,3,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,SI,Slovenia,2015,1,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,SI,Slovenia,2016,5,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,SI,Slovenia,2017,5,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,SI,Slovenia,2018,1,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,SI,Slovenia,2019,2,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,SI,Slovenia,2020,2,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,SI,Slovenia,2021,2,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,SI,Slovenia,2022,3,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,SI,Slovenia,2023,3,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,SI,Slovenia,2024,0,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,SK,Slovakia,2006,16,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,SK,Slovakia,2007,15,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,SK,Slovakia,2008,11,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,SK,Slovakia,2009,25,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,SK,Slovakia,2010,9,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,SK,Slovakia,2011,11,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,SK,Slovakia,2012,21,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,SK,Slovakia,2013,6,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,SK,Slovakia,2014,9,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,SK,Slovakia,2015,13,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,SK,Slovakia,2016,5,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,SK,Slovakia,2017,5,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,SK,Slovakia,2018,15,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,SK,Slovakia,2019,9,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,SK,Slovakia,2020,8,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,SK,Slovakia,2021,12,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,SK,Slovakia,2022,2,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,SK,Slovakia,2023,11,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,SK,Slovakia,2024,13,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,UK,United Kingdom,2006,5,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,UK,United Kingdom,2007,13,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,UK,United Kingdom,2008,14,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,UK,United Kingdom,2009,13,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,UK,United Kingdom,2010,4,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,UK,United Kingdom,2011,6,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,UK,United Kingdom,2012,7,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,UK,United Kingdom,2013,9,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,UK,United Kingdom,2014,9,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,UK,United Kingdom,2015,2,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,UK,United Kingdom,2016,5,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,UK,United Kingdom,2017,9,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,UK,United Kingdom,2018,4,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,UK,United Kingdom,2019,3,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,UK,United Kingdom,2020,2,
TOTAL,Total,KIL,Killed,OTH,Others,AT,Austria,2006,24,
TOTAL,Total,KIL,Killed,OTH,Others,AT,Austria,2007,1,
TOTAL,Total,KIL,Killed,OTH,Others,AT,Austria,2008,0,
TOTAL,Total,KIL,Killed,OTH,Others,AT,Austria,2009,2,
TOTAL,Total,KIL,Killed,OTH,Others,AT,Austria,2010,0,
TOTAL,Total,KIL,Killed,OTH,Others,AT,Austria,2011,0,
TOTAL,Total,KIL,Killed,OTH,Others,AT,Austria,2012,1,
TOTAL,Total,KIL,Killed,OTH,Others,AT,Austria,2013,0,
TOTAL,Total,KIL,Killed,OTH,Others,AT,Austria,2014,0,
TOTAL,Total,KIL,Killed,OTH,Others,AT,Austria,2015,1,
TOTAL,Total,KIL,Killed,OTH,Others,AT,Austria,2016,1,
TOTAL,Total,KIL,Killed,OTH,Others,AT,Austria,2017,1,
TOTAL,Total,KIL,Killed,OTH,Others,AT,Austria,2018,0,
TOTAL,Total,KIL,Killed,OTH,Others,AT,Austria,2019,0,
TOTAL,Total,KIL,Killed,OTH,Others,AT,Austria,2020,0,
TOTAL,Total,KIL,Killed,OTH,Others,AT,Austria,2021,0,
TOTAL,Total,KIL,Killed,OTH,Others,AT,Austria,2022,0,
TOTAL,Total,KIL,Killed,OTH,Others,AT,Austria,2023,1,
TOTAL,Total,KIL,Killed,OTH,Others,AT,Austria,2024,0,
TOTAL,Total,KIL,Killed,OTH,Others,BE,Belgium,2006,0,
TOTAL,Total,KIL,Killed,OTH,Others,BE,Belgium,2007,0,
TOTAL,Total,KIL,Killed,OTH,Others,BE,Belgium,2008,0,
TOTAL,Total,KIL,Killed,OTH,Others,BE,Belgium,2009,0,
TOTAL,Total,KIL,Killed,OTH,Others,BE,Belgium,2010,2,
TOTAL,Total,KIL,Killed,OTH,Others,BE,Belgium,2011,2,
TOTAL,Total,KIL,Killed,OTH,Others,BE,Belgium,2012,1,
TOTAL,Total,KIL,Killed,OTH,Others,BE,Belgium,2013,0,
TOTAL,Total,KIL,Killed,OTH,Others,BE,Belgium,2014,1,
TOTAL,Total,KIL,Killed,OTH,Others,BE,Belgium,2015,0,
TOTAL,Total,KIL,Killed,OTH,Others,BE,Belgium,2016,3,
TOTAL,Total,KIL,Killed,OTH,Others,BE,Belgium,2017,0,
TOTAL,Total,KIL,Killed,OTH,Others,BE,Belgium,2018,0,
TOTAL,Total,KIL,Killed,OTH,Others,BE,Belgium,2019,2,
TOTAL,Total,KIL,Killed,OTH,Others,BE,Belgium,2020,0,
TOTAL,Total,KIL,Killed,OTH,Others,BE,Belgium,2021,0,
TOTAL,Total,KIL,Killed,OTH,Others,BE,Belgium,2022,1,
TOTAL,Total,KIL,Killed,OTH,Others,BE,Belgium,2023,1,
TOTAL,Total,KIL,Killed,OTH,Others,BE,Belgium,2024,3,
TOTAL,Total,KIL,Killed,OTH,Others,BG,Bulgaria,2006,0,
TOTAL,Total,KIL,Killed,OTH,Others,BG,Bulgaria,2007,0,
TOTAL,Total,KIL,Killed,OTH,Others,BG,Bulgaria,2008,0,
TOTAL,Total,KIL,Killed,OTH,Others,BG,Bulgaria,2009,0,
TOTAL,Total,KIL,Killed,OTH,Others,BG,Bulgaria,2010,0,
TOTAL,Total,KIL,Killed,OTH,Others,BG,Bulgaria,2011,0,
TOTAL,Total,KIL,Killed,OTH,Others,BG,Bulgaria,2012,0,
TOTAL,Total,KIL,Killed,OTH,Others,BG,Bulgaria,2013,0,
TOTAL,Total,KIL,Killed,OTH,Others,BG,Bulgaria,2014,0,
TOTAL,Total,KIL,Killed,OTH,Others,BG,Bulgaria,2015,0,
TOTAL,Total,KIL,Killed,OTH,Others,BG,Bulgaria,2016,8,
TOTAL,Total,KIL,Killed,OTH,Others,BG,Bulgaria,2017,2,
TOTAL,Total,KIL,Killed,OTH,Others,BG,Bulgaria,2018,1,
TOTAL,Total,KIL,Killed,OTH,Others,BG,Bulgaria,2019,0,
TOTAL,Total,KIL,Killed,OTH,Others,BG,Bulgaria,2020,1,
TOTAL,Total,KIL,Killed,OTH,Others,BG,Bulgaria,2021,1,
TOTAL,Total,KIL,Killed,OTH,Others,BG,Bulgaria,2022,0,
TOTAL,Total,KIL,Killed,OTH,Others,BG,Bulgaria,2023,0,
TOTAL,Total,KIL,Killed,OTH,Others,BG,Bulgaria,2024,0,
TOTAL,Total,KIL,Killed,OTH,Others,CH,Switzerland,2009,0,
TOTAL,Total,KIL,Killed,OTH,Others,CH,Switzerland,2010,2,
TOTAL,Total,KIL,Killed,OTH,Others,CH,Switzerland,2011,1,
TOTAL,Total,KIL,Killed,OTH,Others,CH,Switzerland,2012,0,
TOTAL,Total,KIL,Killed,OTH,Others,CH,Switzerland,2013,3,
TOTAL,Total,KIL,Killed,OTH,Others,CH,Switzerland,2014,1,
TOTAL,Total,KIL,Killed,OTH,Others,CH,Switzerland,2015,3,
TOTAL,Total,KIL,Killed,OTH,Others,CH,Switzerland,2016,0,
TOTAL,Total,KIL,Killed,OTH,Others,CH,Switzerland,2017,0,
TOTAL,Total,KIL,Killed,OTH,Others,CH,Switzerland,2018,0,
TOTAL,Total,KIL,Killed,OTH,Others,CH,Switzerland,2019,0,
TOTAL,Total,KIL,Killed,OTH,Others,CH,Switzerland,2020,0,
TOTAL,Total,KIL,Killed,OTH,Others,CH,Switzerland,2021,0,
TOTAL,Total,KIL,Killed,OTH,Others,CH,Switzerland,2022,2,
TOTAL,Total,KIL,Killed,OTH,Others,CH,Switzerland,2023,1,
TOTAL,Total,KIL,Killed,OTH,Others,CH,Switzerland,2024,1,
TOTAL,Total,KIL,Killed,OTH,Others,CHUNNEL,Channel Tunnel,2007,0,
TOTAL,Total,KIL,Killed,OTH,Others,CHUNNEL,Channel Tunnel,2008,0,
TOTAL,Total,KIL,Killed,OTH,Others,CHUNNEL,Channel Tunnel,2009,0,
TOTAL,Total,KIL,Killed,OTH,Others,CHUNNEL,Channel Tunnel,2010,0,
TOTAL,Total,KIL,Killed,OTH,Others,CHUNNEL,Channel Tunnel,2011,0,
TOTAL,Total,KIL,Killed,OTH,Others,CHUNNEL,Channel Tunnel,2012,0,
TOTAL,Total,KIL,Killed,OTH,Others,CHUNNEL,Channel Tunnel,2013,0,
TOTAL,Total,KIL,Killed,OTH,Others,CHUNNEL,Channel Tunnel,2014,0,
TOTAL,Total,KIL,Killed,OTH,Others,CHUNNEL,Channel Tunnel,2015,0,
TOTAL,Total,KIL,Killed,OTH,Others,CHUNNEL,Channel Tunnel,2016,0,
TOTAL,Total,KIL,Killed,OTH,Others,CHUNNEL,Channel Tunnel,2017,0,
TOTAL,Total,KIL,Killed,OTH,Others,CHUNNEL,Channel Tunnel,2018,0,
TOTAL,Total,KIL,Killed,OTH,Others,CHUNNEL,Channel Tunnel,2019,0,
TOTAL,Total,KIL,Killed,OTH,Others,CHUNNEL,Channel Tunnel,2020,0,
TOTAL,Total,KIL,Killed,OTH,Others,CHUNNEL,Channel Tunnel,2021,0,
TOTAL,Total,KIL,Killed,OTH,Others,CHUNNEL,Channel Tunnel,2022,0,
TOTAL,Total,KIL,Killed,OTH,Others,CHUNNEL,Channel Tunnel,2023,0,
TOTAL,Total,KIL,Killed,OTH,Others,CHUNNEL,Channel Tunnel,2024,0,
TOTAL,Total,KIL,Killed,OTH,Others,CZ,Czechia,2006,0,
TOTAL,Total,KIL,Killed,OTH,Others,CZ,Czechia,2007,0,
TOTAL,Total,KIL,Killed,OTH,Others,CZ,Czechia,2008,0,
TOTAL,Total,KIL,Killed,OTH,Others,CZ,Czechia,2009,0,
TOTAL,Total,KIL,Killed,OTH,Others,CZ,Czechia,2010,1,
TOTAL,Total,KIL,Killed,OTH,Others,CZ,Czechia,2011,0,
TOTAL,Total,KIL,Killed,OTH,Others,CZ,Czechia,2012,0,
TOTAL,Total,KIL,Killed,OTH,Others,CZ,Czechia,2013,0,
TOTAL,Total,KIL,Killed,OTH,Others,CZ,Czechia,2014,1,
TOTAL,Total,KIL,Killed,OTH,Others,CZ,Czechia,2015,0,
TOTAL,Total,KIL,Killed,OTH,Others,CZ,Czechia,2016,1,
TOTAL,Total,KIL,Killed,OTH,Others,CZ,Czechia,2017,4,
TOTAL,Total,KIL,Killed,OTH,Others,CZ,Czechia,2018,1,
TOTAL,Total,KIL,Killed,OTH,Others,CZ,Czechia,2019,2,
TOTAL,Total,KIL,Killed,OTH,Others,CZ,Czechia,2020,3,
TOTAL,Total,KIL,Killed,OTH,Others,CZ,Czechia,2021,1,
