vehicle,vehicle_label,mot_nrg,mot_nrg_label,geo,geo_label,period,value,flag
LOC,Locomotives,DIE,Diesel,HU,Hungary,1994,913,
LOC,Locomotives,DIE,Diesel,HU,Hungary,1995,833,
LOC,Locomotives,DIE,Diesel,HU,Hungary,1996,843,
LOC,Locomotives,DIE,Diesel,HU,Hungary,1997,769,
LOC,Locomotives,DIE,Diesel,HU,Hungary,1998,708,
LOC,Locomotives,DIE,Diesel,HU,Hungary,1999,665,
LOC,Locomotives,DIE,Diesel,HU,Hungary,2000,613,
LOC,Locomotives,DIE,Diesel,HU,Hungary,2001,607,
LOC,Locomotives,DIE,Diesel,HU,Hungary,2002,560,
LOC,Locomotives,DIE,Diesel,HU,Hungary,2003,561,
LOC,Locomotives,DIE,Diesel,HU,Hungary,2004,538,
LOC,Locomotives,DIE,Diesel,HU,Hungary,2005,536,
LOC,Locomotives,DIE,Diesel,HU,Hungary,2008,523,
LOC,Locomotives,DIE,Diesel,HU,Hungary,2009,555,
LOC,Locomotives,DIE,Diesel,HU,Hungary,2010,546,
LOC,Locomotives,DIE,Diesel,HU,Hungary,2011,629,
LOC,Locomotives,DIE,Diesel,HU,Hungary,2012,595,
LOC,Locomotives,DIE,Diesel,HU,Hungary,2013,562,
LOC,Locomotives,DIE,Diesel,HU,Hungary,2014,571,
LOC,Locomotives,DIE,Diesel,HU,Hungary,2015,556,
LOC,Locomotives,DIE,Diesel,HU,Hungary,2016,573,
LOC,Locomotives,DIE,Diesel,HU,Hungary,2017,564,
LOC,Locomotives,DIE,Diesel,HU,Hungary,2018,538,
LOC,Locomotives,DIE,Diesel,HU,Hungary,2019,572,
LOC,Locomotives,DIE,Diesel,HU,Hungary,2020,570,
LOC,Locomotives,DIE,Diesel,HU,Hungary,2021,575,
LOC,Locomotives,DIE,Diesel,HU,Hungary,2022,555,
LOC,Locomotives,DIE,Diesel,HU,Hungary,2023,541,
LOC,Locomotives,DIE,Diesel,HU,Hungary,2024,526,
LOC,Locomotives,DIE,Diesel,IE,Ireland,1990,116,
LOC,Locomotives,DIE,Diesel,IE,Ireland,1991,116,
LOC,Locomotives,DIE,Diesel,IE,Ireland,1992,126,
LOC,Locomotives,DIE,Diesel,IE,Ireland,1993,112,
LOC,Locomotives,DIE,Diesel,IE,Ireland,1994,112,
LOC,Locomotives,DIE,Diesel,IE,Ireland,1995,114,
LOC,Locomotives,DIE,Diesel,IE,Ireland,1996,114,
LOC,Locomotives,DIE,Diesel,IE,Ireland,1997,113,
LOC,Locomotives,DIE,Diesel,IE,Ireland,1998,110,
LOC,Locomotives,DIE,Diesel,IE,Ireland,1999,110,
LOC,Locomotives,DIE,Diesel,IE,Ireland,2000,107,
LOC,Locomotives,DIE,Diesel,IE,Ireland,2001,107,
LOC,Locomotives,DIE,Diesel,IT,Italy,1995,1167,
LOC,Locomotives,DIE,Diesel,IT,Italy,1996,1168,
LOC,Locomotives,DIE,Diesel,IT,Italy,1997,1167,
LOC,Locomotives,DIE,Diesel,IT,Italy,1998,1165,
LOC,Locomotives,DIE,Diesel,IT,Italy,1999,1165,
LOC,Locomotives,DIE,Diesel,IT,Italy,2000,1164,
LOC,Locomotives,DIE,Diesel,IT,Italy,2002,1519,
LOC,Locomotives,DIE,Diesel,IT,Italy,2003,1446,
LOC,Locomotives,DIE,Diesel,IT,Italy,2004,1453,
LOC,Locomotives,DIE,Diesel,IT,Italy,2005,1443,
LOC,Locomotives,DIE,Diesel,IT,Italy,2006,1424,
LOC,Locomotives,DIE,Diesel,IT,Italy,2007,1389,
LOC,Locomotives,DIE,Diesel,IT,Italy,2008,1341,
LOC,Locomotives,DIE,Diesel,IT,Italy,2009,1159,
LOC,Locomotives,DIE,Diesel,IT,Italy,2010,1070,
LOC,Locomotives,DIE,Diesel,IT,Italy,2011,882,
LOC,Locomotives,DIE,Diesel,IT,Italy,2012,813,
LOC,Locomotives,DIE,Diesel,IT,Italy,2013,976,
LOC,Locomotives,DIE,Diesel,IT,Italy,2014,921,
LOC,Locomotives,DIE,Diesel,IT,Italy,2015,1042,
LOC,Locomotives,DIE,Diesel,IT,Italy,2016,978,
LOC,Locomotives,DIE,Diesel,IT,Italy,2017,723,
LOC,Locomotives,DIE,Diesel,IT,Italy,2018,548,
LOC,Locomotives,DIE,Diesel,IT,Italy,2019,661,
LOC,Locomotives,DIE,Diesel,IT,Italy,2020,654,
LOC,Locomotives,DIE,Diesel,IT,Italy,2021,509,i
LOC,Locomotives,DIE,Diesel,IT,Italy,2022,392,i
LOC,Locomotives,DIE,Diesel,IT,Italy,2024,339,i
LOC,Locomotives,DIE,Diesel,LT,Lithuania,1992,259,
LOC,Locomotives,DIE,Diesel,LT,Lithuania,1993,271,
LOC,Locomotives,DIE,Diesel,LT,Lithuania,1994,303,
LOC,Locomotives,DIE,Diesel,LT,Lithuania,1995,295,
LOC,Locomotives,DIE,Diesel,LT,Lithuania,1996,288,
LOC,Locomotives,DIE,Diesel,LT,Lithuania,1997,282,
LOC,Locomotives,DIE,Diesel,LT,Lithuania,1998,282,
LOC,Locomotives,DIE,Diesel,LT,Lithuania,1999,270,
LOC,Locomotives,DIE,Diesel,LT,Lithuania,2000,267,
LOC,Locomotives,DIE,Diesel,LT,Lithuania,2001,254,
LOC,Locomotives,DIE,Diesel,LT,Lithuania,2002,245,
LOC,Locomotives,DIE,Diesel,LT,Lithuania,2003,245,
LOC,Locomotives,DIE,Diesel,LT,Lithuania,2004,242,
LOC,Locomotives,DIE,Diesel,LT,Lithuania,2005,240,
LOC,Locomotives,DIE,Diesel,LT,Lithuania,2006,243,
LOC,Locomotives,DIE,Diesel,LT,Lithuania,2007,243,
LOC,Locomotives,DIE,Diesel,LT,Lithuania,2008,256,
LOC,Locomotives,DIE,Diesel,LT,Lithuania,2009,263,
LOC,Locomotives,DIE,Diesel,LT,Lithuania,2010,267,
LOC,Locomotives,DIE,Diesel,LT,Lithuania,2011,261,
LOC,Locomotives,DIE,Diesel,LT,Lithuania,2012,249,
LOC,Locomotives,DIE,Diesel,LT,Lithuania,2013,267,
LOC,Locomotives,DIE,Diesel,LT,Lithuania,2014,239,
LOC,Locomotives,DIE,Diesel,LT,Lithuania,2015,229,
LOC,Locomotives,DIE,Diesel,LT,Lithuania,2016,230,
LOC,Locomotives,DIE,Diesel,LT,Lithuania,2017,216,
LOC,Locomotives,DIE,Diesel,LT,Lithuania,2018,216,
LOC,Locomotives,DIE,Diesel,LT,Lithuania,2019,211,
LOC,Locomotives,DIE,Diesel,LT,Lithuania,2020,214,
LOC,Locomotives,DIE,Diesel,LT,Lithuania,2021,218,
LOC,Locomotives,DIE,Diesel,LT,Lithuania,2022,206,
LOC,Locomotives,DIE,Diesel,LT,Lithuania,2023,189,
LOC,Locomotives,DIE,Diesel,LT,Lithuania,2024,183,
LOC,Locomotives,DIE,Diesel,LU,Luxembourg,1990,61,
LOC,Locomotives,DIE,Diesel,LU,Luxembourg,1991,61,
LOC,Locomotives,DIE,Diesel,LU,Luxembourg,1992,61,
LOC,Locomotives,DIE,Diesel,LU,Luxembourg,2006,51,
LOC,Locomotives,DIE,Diesel,LU,Luxembourg,2007,27,
LOC,Locomotives,DIE,Diesel,LU,Luxembourg,2008,26,
LOC,Locomotives,DIE,Diesel,LU,Luxembourg,2009,26,
LOC,Locomotives,DIE,Diesel,LU,Luxembourg,2010,14,
LOC,Locomotives,DIE,Diesel,LU,Luxembourg,2011,11,
LOC,Locomotives,DIE,Diesel,LU,Luxembourg,2012,59,
LOC,Locomotives,DIE,Diesel,LU,Luxembourg,2013,53,
LOC,Locomotives,DIE,Diesel,LU,Luxembourg,2014,50,
LOC,Locomotives,DIE,Diesel,LU,Luxembourg,2015,35,
LOC,Locomotives,DIE,Diesel,LU,Luxembourg,2016,34,
LOC,Locomotives,DIE,Diesel,LU,Luxembourg,2017,35,
LOC,Locomotives,DIE,Diesel,LU,Luxembourg,2018,33,
LOC,Locomotives,DIE,Diesel,LU,Luxembourg,2019,33,
LOC,Locomotives,DIE,Diesel,LU,Luxembourg,2020,36,
LOC,Locomotives,DIE,Diesel,LU,Luxembourg,2021,33,
LOC,Locomotives,DIE,Diesel,LU,Luxembourg,2022,29,
LOC,Locomotives,DIE,Diesel,LU,Luxembourg,2023,29,
LOC,Locomotives,DIE,Diesel,LU,Luxembourg,2024,29,
LOC,Locomotives,DIE,Diesel,LV,Latvia,1990,372,
LOC,Locomotives,DIE,Diesel,LV,Latvia,1992,355,
LOC,Locomotives,DIE,Diesel,LV,Latvia,1993,338,
LOC,Locomotives,DIE,Diesel,LV,Latvia,1994,310,
LOC,Locomotives,DIE,Diesel,LV,Latvia,1995,302,
LOC,Locomotives,DIE,Diesel,LV,Latvia,1996,295,
LOC,Locomotives,DIE,Diesel,LV,Latvia,1997,286,
LOC,Locomotives,DIE,Diesel,LV,Latvia,1998,273,
LOC,Locomotives,DIE,Diesel,LV,Latvia,1999,261,
LOC,Locomotives,DIE,Diesel,LV,Latvia,2000,239,
LOC,Locomotives,DIE,Diesel,LV,Latvia,2001,226,
LOC,Locomotives,DIE,Diesel,LV,Latvia,2002,223,
LOC,Locomotives,DIE,Diesel,LV,Latvia,2003,223,
LOC,Locomotives,DIE,Diesel,LV,Latvia,2004,213,
LOC,Locomotives,DIE,Diesel,LV,Latvia,2005,201,
LOC,Locomotives,DIE,Diesel,LV,Latvia,2006,197,
LOC,Locomotives,DIE,Diesel,LV,Latvia,2007,197,
LOC,Locomotives,DIE,Diesel,LV,Latvia,2008,197,
LOC,Locomotives,DIE,Diesel,LV,Latvia,2009,263,
LOC,Locomotives,DIE,Diesel,LV,Latvia,2010,251,
LOC,Locomotives,DIE,Diesel,LV,Latvia,2011,254,
LOC,Locomotives,DIE,Diesel,LV,Latvia,2012,250,
LOC,Locomotives,DIE,Diesel,LV,Latvia,2013,257,
LOC,Locomotives,DIE,Diesel,LV,Latvia,2014,254,
LOC,Locomotives,DIE,Diesel,LV,Latvia,2015,255,
LOC,Locomotives,DIE,Diesel,LV,Latvia,2016,259,
LOC,Locomotives,DIE,Diesel,LV,Latvia,2017,247,
LOC,Locomotives,DIE,Diesel,LV,Latvia,2018,221,
LOC,Locomotives,DIE,Diesel,LV,Latvia,2019,221,
LOC,Locomotives,DIE,Diesel,LV,Latvia,2020,201,
LOC,Locomotives,DIE,Diesel,LV,Latvia,2021,176,
LOC,Locomotives,DIE,Diesel,LV,Latvia,2022,158,
LOC,Locomotives,DIE,Diesel,LV,Latvia,2023,147,
LOC,Locomotives,DIE,Diesel,LV,Latvia,2024,143,
LOC,Locomotives,DIE,Diesel,MD,Moldova,1992,284,
LOC,Locomotives,DIE,Diesel,MD,Moldova,1993,276,
LOC,Locomotives,DIE,Diesel,MD,Moldova,1994,272,
LOC,Locomotives,DIE,Diesel,MD,Moldova,1995,249,
LOC,Locomotives,DIE,Diesel,MD,Moldova,1996,223,
LOC,Locomotives,DIE,Diesel,MD,Moldova,1997,199,
LOC,Locomotives,DIE,Diesel,MD,Moldova,1998,191,
LOC,Locomotives,DIE,Diesel,MD,Moldova,1999,177,
LOC,Locomotives,DIE,Diesel,MD,Moldova,2000,162,
LOC,Locomotives,DIE,Diesel,MD,Moldova,2001,162,
LOC,Locomotives,DIE,Diesel,MD,Moldova,2002,160,
LOC,Locomotives,DIE,Diesel,MD,Moldova,2004,156,
LOC,Locomotives,DIE,Diesel,MD,Moldova,2009,152,
LOC,Locomotives,DIE,Diesel,MD,Moldova,2010,152,
LOC,Locomotives,DIE,Diesel,MD,Moldova,2011,150,
LOC,Locomotives,DIE,Diesel,MD,Moldova,2012,139,
LOC,Locomotives,DIE,Diesel,MD,Moldova,2013,138,
LOC,Locomotives,DIE,Diesel,MD,Moldova,2014,138,
LOC,Locomotives,DIE,Diesel,MD,Moldova,2015,138,
LOC,Locomotives,DIE,Diesel,MD,Moldova,2016,138,
LOC,Locomotives,DIE,Diesel,MD,Moldova,2017,134,
LOC,Locomotives,DIE,Diesel,MD,Moldova,2018,134,
LOC,Locomotives,DIE,Diesel,MD,Moldova,2019,134,
LOC,Locomotives,DIE,Diesel,MD,Moldova,2020,146,
LOC,Locomotives,DIE,Diesel,MD,Moldova,2021,146,
LOC,Locomotives,DIE,Diesel,MD,Moldova,2022,146,
LOC,Locomotives,DIE,Diesel,MD,Moldova,2023,144,
LOC,Locomotives,DIE,Diesel,MD,Moldova,2024,144,
LOC,Locomotives,DIE,Diesel,ME,Montenegro,2016,15,
LOC,Locomotives,DIE,Diesel,ME,Montenegro,2017,15,
LOC,Locomotives,DIE,Diesel,ME,Montenegro,2018,12,
LOC,Locomotives,DIE,Diesel,ME,Montenegro,2019,14,
LOC,Locomotives,DIE,Diesel,ME,Montenegro,2023,10,
LOC,Locomotives,DIE,Diesel,ME,Montenegro,2024,10,
LOC,Locomotives,DIE,Diesel,MK,North Macedonia,1990,54,
LOC,Locomotives,DIE,Diesel,MK,North Macedonia,1991,54,
LOC,Locomotives,DIE,Diesel,MK,North Macedonia,1992,54,
LOC,Locomotives,DIE,Diesel,MK,North Macedonia,1993,54,
LOC,Locomotives,DIE,Diesel,MK,North Macedonia,1994,54,
LOC,Locomotives,DIE,Diesel,MK,North Macedonia,1995,54,
LOC,Locomotives,DIE,Diesel,MK,North Macedonia,1996,54,
LOC,Locomotives,DIE,Diesel,MK,North Macedonia,1997,68,
LOC,Locomotives,DIE,Diesel,MK,North Macedonia,1998,68,
LOC,Locomotives,DIE,Diesel,MK,North Macedonia,1999,68,
LOC,Locomotives,DIE,Diesel,MK,North Macedonia,2000,68,
LOC,Locomotives,DIE,Diesel,MK,North Macedonia,2001,41,
LOC,Locomotives,DIE,Diesel,MK,North Macedonia,2002,41,
LOC,Locomotives,DIE,Diesel,MK,North Macedonia,2005,40,
LOC,Locomotives,DIE,Diesel,MK,North Macedonia,2006,40,
LOC,Locomotives,DIE,Diesel,MK,North Macedonia,2007,40,
LOC,Locomotives,DIE,Diesel,MK,North Macedonia,2008,40,
LOC,Locomotives,DIE,Diesel,MK,North Macedonia,2009,37,
LOC,Locomotives,DIE,Diesel,MK,North Macedonia,2010,39,
LOC,Locomotives,DIE,Diesel,MK,North Macedonia,2011,37,
LOC,Locomotives,DIE,Diesel,MK,North Macedonia,2012,27,
LOC,Locomotives,DIE,Diesel,MK,North Macedonia,2013,27,
LOC,Locomotives,DIE,Diesel,MK,North Macedonia,2014,27,
LOC,Locomotives,DIE,Diesel,MK,North Macedonia,2015,27,
LOC,Locomotives,DIE,Diesel,MK,North Macedonia,2016,26,
LOC,Locomotives,DIE,Diesel,MK,North Macedonia,2017,26,
LOC,Locomotives,DIE,Diesel,MK,North Macedonia,2018,26,
LOC,Locomotives,DIE,Diesel,MK,North Macedonia,2019,26,
LOC,Locomotives,DIE,Diesel,MK,North Macedonia,2020,26,
LOC,Locomotives,DIE,Diesel,MK,North Macedonia,2021,27,
LOC,Locomotives,DIE,Diesel,MK,North Macedonia,2022,27,
LOC,Locomotives,DIE,Diesel,MK,North Macedonia,2023,27,
LOC,Locomotives,DIE,Diesel,MK,North Macedonia,2024,26,
LOC,Locomotives,DIE,Diesel,NL,Netherlands,1990,376,
LOC,Locomotives,DIE,Diesel,NL,Netherlands,1991,345,
LOC,Locomotives,DIE,Diesel,NL,Netherlands,1992,339,
LOC,Locomotives,DIE,Diesel,NL,Netherlands,1993,342,
LOC,Locomotives,DIE,Diesel,NL,Netherlands,2004,177,
LOC,Locomotives,DIE,Diesel,NL,Netherlands,2005,249,
LOC,Locomotives,DIE,Diesel,NL,Netherlands,2023,126,i
LOC,Locomotives,DIE,Diesel,NL,Netherlands,2024,127,i
LOC,Locomotives,DIE,Diesel,NO,Norway,1990,177,
LOC,Locomotives,DIE,Diesel,NO,Norway,1991,177,
LOC,Locomotives,DIE,Diesel,NO,Norway,1992,177,
LOC,Locomotives,DIE,Diesel,NO,Norway,1993,159,
LOC,Locomotives,DIE,Diesel,NO,Norway,1994,131,
LOC,Locomotives,DIE,Diesel,NO,Norway,1995,120,
LOC,Locomotives,DIE,Diesel,NO,Norway,1996,100,
LOC,Locomotives,DIE,Diesel,NO,Norway,1997,104,
LOC,Locomotives,DIE,Diesel,NO,Norway,1998,105,
LOC,Locomotives,DIE,Diesel,NO,Norway,1999,93,
LOC,Locomotives,DIE,Diesel,NO,Norway,2000,82,
LOC,Locomotives,DIE,Diesel,NO,Norway,2001,82,
LOC,Locomotives,DIE,Diesel,NO,Norway,2023,41,i
LOC,Locomotives,DIE,Diesel,NO,Norway,2024,42,i
LOC,Locomotives,DIE,Diesel,PL,Poland,1990,2268,
LOC,Locomotives,DIE,Diesel,PL,Poland,1991,1899,
LOC,Locomotives,DIE,Diesel,PL,Poland,1992,1586,
LOC,Locomotives,DIE,Diesel,PL,Poland,1993,1547,
LOC,Locomotives,DIE,Diesel,PL,Poland,1994,3837,
LOC,Locomotives,DIE,Diesel,PL,Poland,1995,3754,
LOC,Locomotives,DIE,Diesel,PL,Poland,1996,3639,
LOC,Locomotives,DIE,Diesel,PL,Poland,1997,3603,
LOC,Locomotives,DIE,Diesel,PL,Poland,1998,2548,
LOC,Locomotives,DIE,Diesel,PL,Poland,1999,2275,
LOC,Locomotives,DIE,Diesel,PL,Poland,2000,2212,
LOC,Locomotives,DIE,Diesel,PL,Poland,2001,2237,
LOC,Locomotives,DIE,Diesel,PL,Poland,2002,2342,
LOC,Locomotives,DIE,Diesel,PL,Poland,2003,2433,
LOC,Locomotives,DIE,Diesel,PL,Poland,2004,2554,
LOC,Locomotives,DIE,Diesel,PL,Poland,2005,2520,
LOC,Locomotives,DIE,Diesel,PL,Poland,2006,2456,
LOC,Locomotives,DIE,Diesel,PL,Poland,2007,2580,
LOC,Locomotives,DIE,Diesel,PL,Poland,2008,2602,
LOC,Locomotives,DIE,Diesel,PL,Poland,2009,2531,
LOC,Locomotives,DIE,Diesel,PL,Poland,2010,2358,
LOC,Locomotives,DIE,Diesel,PL,Poland,2011,2301,
LOC,Locomotives,DIE,Diesel,PL,Poland,2012,2264,
LOC,Locomotives,DIE,Diesel,PL,Poland,2013,2194,
LOC,Locomotives,DIE,Diesel,PL,Poland,2014,2220,
LOC,Locomotives,DIE,Diesel,PL,Poland,2015,2217,
LOC,Locomotives,DIE,Diesel,PL,Poland,2016,2190,
LOC,Locomotives,DIE,Diesel,PL,Poland,2017,2091,
LOC,Locomotives,DIE,Diesel,PL,Poland,2018,2149,
LOC,Locomotives,DIE,Diesel,PL,Poland,2019,2098,
LOC,Locomotives,DIE,Diesel,PL,Poland,2020,1941,
LOC,Locomotives,DIE,Diesel,PL,Poland,2021,1739,
LOC,Locomotives,DIE,Diesel,PL,Poland,2022,1616,
LOC,Locomotives,DIE,Diesel,PL,Poland,2023,1698,
LOC,Locomotives,DIE,Diesel,PL,Poland,2024,1666,
LOC,Locomotives,DIE,Diesel,PT,Portugal,1990,266,
LOC,Locomotives,DIE,Diesel,PT,Portugal,1991,270,
LOC,Locomotives,DIE,Diesel,PT,Portugal,1992,207,
LOC,Locomotives,DIE,Diesel,PT,Portugal,1993,207,
LOC,Locomotives,DIE,Diesel,PT,Portugal,1994,198,
LOC,Locomotives,DIE,Diesel,PT,Portugal,1995,194,
LOC,Locomotives,DIE,Diesel,PT,Portugal,1996,190,
LOC,Locomotives,DIE,Diesel,PT,Portugal,1997,178,
LOC,Locomotives,DIE,Diesel,PT,Portugal,1998,169,
LOC,Locomotives,DIE,Diesel,PT,Portugal,1999,168,
LOC,Locomotives,DIE,Diesel,PT,Portugal,2000,149,
LOC,Locomotives,DIE,Diesel,PT,Portugal,2001,142,
LOC,Locomotives,DIE,Diesel,PT,Portugal,2002,121,
LOC,Locomotives,DIE,Diesel,PT,Portugal,2006,80,
LOC,Locomotives,DIE,Diesel,PT,Portugal,2007,82,
LOC,Locomotives,DIE,Diesel,PT,Portugal,2008,82,
LOC,Locomotives,DIE,Diesel,PT,Portugal,2014,82,
LOC,Locomotives,DIE,Diesel,PT,Portugal,2015,52,
LOC,Locomotives,DIE,Diesel,PT,Portugal,2016,52,
LOC,Locomotives,DIE,Diesel,PT,Portugal,2017,60,
LOC,Locomotives,DIE,Diesel,PT,Portugal,2018,62,
LOC,Locomotives,DIE,Diesel,PT,Portugal,2019,66,
LOC,Locomotives,DIE,Diesel,PT,Portugal,2020,70,
LOC,Locomotives,DIE,Diesel,PT,Portugal,2021,75,
LOC,Locomotives,DIE,Diesel,PT,Portugal,2022,63,
LOC,Locomotives,DIE,Diesel,PT,Portugal,2023,65,
LOC,Locomotives,DIE,Diesel,PT,Portugal,2024,64,
LOC,Locomotives,DIE,Diesel,RO,Romania,1990,2290,
LOC,Locomotives,DIE,Diesel,RO,Romania,1991,2354,
LOC,Locomotives,DIE,Diesel,RO,Romania,1992,2345,
LOC,Locomotives,DIE,Diesel,RO,Romania,1993,2337,
LOC,Locomotives,DIE,Diesel,RO,Romania,1994,2337,
LOC,Locomotives,DIE,Diesel,RO,Romania,1995,2298,
LOC,Locomotives,DIE,Diesel,RO,Romania,1996,2297,
LOC,Locomotives,DIE,Diesel,RO,Romania,1997,2296,
LOC,Locomotives,DIE,Diesel,RO,Romania,1998,2259,
LOC,Locomotives,DIE,Diesel,RO,Romania,1999,2241,
LOC,Locomotives,DIE,Diesel,RO,Romania,2000,2257,
LOC,Locomotives,DIE,Diesel,RO,Romania,2001,2213,
LOC,Locomotives,DIE,Diesel,RO,Romania,2002,2173,
LOC,Locomotives,DIE,Diesel,RO,Romania,2004,1252,
LOC,Locomotives,DIE,Diesel,RO,Romania,2005,1249,
LOC,Locomotives,DIE,Diesel,RO,Romania,2006,1190,
LOC,Locomotives,DIE,Diesel,RO,Romania,2007,1194,
LOC,Locomotives,DIE,Diesel,RO,Romania,2008,1083,
LOC,Locomotives,DIE,Diesel,RO,Romania,2009,1052,
LOC,Locomotives,DIE,Diesel,RO,Romania,2010,1047,
LOC,Locomotives,DIE,Diesel,RO,Romania,2011,1040,
LOC,Locomotives,DIE,Diesel,RO,Romania,2012,1014,
LOC,Locomotives,DIE,Diesel,RO,Romania,2013,1116,
LOC,Locomotives,DIE,Diesel,RO,Romania,2014,1104,
LOC,Locomotives,DIE,Diesel,RO,Romania,2015,1122,
LOC,Locomotives,DIE,Diesel,RO,Romania,2016,1052,
LOC,Locomotives,DIE,Diesel,RO,Romania,2017,1052,
LOC,Locomotives,DIE,Diesel,RO,Romania,2018,1048,
LOC,Locomotives,DIE,Diesel,RO,Romania,2019,1363,b
LOC,Locomotives,DIE,Diesel,RO,Romania,2020,1337,
LOC,Locomotives,DIE,Diesel,RO,Romania,2021,1266,
LOC,Locomotives,DIE,Diesel,RO,Romania,2022,1274,
LOC,Locomotives,DIE,Diesel,RO,Romania,2023,1273,
LOC,Locomotives,DIE,Diesel,RO,Romania,2024,1300,
LOC,Locomotives,DIE,Diesel,RS,Serbia,2006,194,
LOC,Locomotives,DIE,Diesel,RS,Serbia,2007,187,
LOC,Locomotives,DIE,Diesel,RS,Serbia,2008,187,
LOC,Locomotives,DIE,Diesel,RS,Serbia,2009,187,
LOC,Locomotives,DIE,Diesel,RS,Serbia,2010,187,
LOC,Locomotives,DIE,Diesel,RS,Serbia,2011,193,
LOC,Locomotives,DIE,Diesel,RS,Serbia,2013,193,
LOC,Locomotives,DIE,Diesel,RS,Serbia,2014,191,
LOC,Locomotives,DIE,Diesel,RS,Serbia,2015,171,
LOC,Locomotives,DIE,Diesel,RS,Serbia,2016,170,
LOC,Locomotives,DIE,Diesel,RS,Serbia,2017,112,
LOC,Locomotives,DIE,Diesel,RS,Serbia,2019,87,
LOC,Locomotives,DIE,Diesel,RS,Serbia,2020,118,
LOC,Locomotives,DIE,Diesel,RS,Serbia,2021,120,
LOC,Locomotives,DIE,Diesel,RS,Serbia,2022,110,
LOC,Locomotives,DIE,Diesel,RS,Serbia,2023,110,
LOC,Locomotives,DIE,Diesel,RS,Serbia,2024,114,
LOC,Locomotives,DIE,Diesel,SE,Sweden,1990,236,
LOC,Locomotives,DIE,Diesel,SE,Sweden,1991,207,
LOC,Locomotives,DIE,Diesel,SE,Sweden,1992,199,
LOC,Locomotives,DIE,Diesel,SE,Sweden,1993,168,
LOC,Locomotives,DIE,Diesel,SE,Sweden,1994,189,
LOC,Locomotives,DIE,Diesel,SE,Sweden,1995,202,
LOC,Locomotives,DIE,Diesel,SE,Sweden,1996,210,
LOC,Locomotives,DIE,Diesel,SE,Sweden,1997,189,
LOC,Locomotives,DIE,Diesel,SE,Sweden,1998,211,
LOC,Locomotives,DIE,Diesel,SE,Sweden,1999,210,
LOC,Locomotives,DIE,Diesel,SE,Sweden,2000,201,
LOC,Locomotives,DIE,Diesel,SE,Sweden,2001,202,
LOC,Locomotives,DIE,Diesel,SE,Sweden,2002,193,
LOC,Locomotives,DIE,Diesel,SE,Sweden,2003,188,
LOC,Locomotives,DIE,Diesel,SE,Sweden,2004,196,
LOC,Locomotives,DIE,Diesel,SE,Sweden,2005,207,
LOC,Locomotives,DIE,Diesel,SE,Sweden,2006,214,
LOC,Locomotives,DIE,Diesel,SE,Sweden,2007,213,
LOC,Locomotives,DIE,Diesel,SE,Sweden,2008,222,
LOC,Locomotives,DIE,Diesel,SE,Sweden,2009,218,
LOC,Locomotives,DIE,Diesel,SE,Sweden,2010,219,
LOC,Locomotives,DIE,Diesel,SE,Sweden,2011,221,
LOC,Locomotives,DIE,Diesel,SE,Sweden,2012,219,
LOC,Locomotives,DIE,Diesel,SE,Sweden,2013,211,
LOC,Locomotives,DIE,Diesel,SE,Sweden,2014,207,
LOC,Locomotives,DIE,Diesel,SE,Sweden,2015,187,
LOC,Locomotives,DIE,Diesel,SE,Sweden,2016,194,
LOC,Locomotives,DIE,Diesel,SE,Sweden,2017,191,
LOC,Locomotives,DIE,Diesel,SE,Sweden,2018,211,
LOC,Locomotives,DIE,Diesel,SE,Sweden,2019,185,
LOC,Locomotives,DIE,Diesel,SE,Sweden,2020,181,
LOC,Locomotives,DIE,Diesel,SE,Sweden,2021,179,
LOC,Locomotives,DIE,Diesel,SE,Sweden,2022,176,
LOC,Locomotives,DIE,Diesel,SE,Sweden,2023,204,
LOC,Locomotives,DIE,Diesel,SE,Sweden,2024,207,
LOC,Locomotives,DIE,Diesel,SI,Slovenia,1990,134,
LOC,Locomotives,DIE,Diesel,SI,Slovenia,1991,129,
LOC,Locomotives,DIE,Diesel,SI,Slovenia,1992,129,
LOC,Locomotives,DIE,Diesel,SI,Slovenia,1993,123,
LOC,Locomotives,DIE,Diesel,SI,Slovenia,1994,123,
LOC,Locomotives,DIE,Diesel,SI,Slovenia,1995,114,
LOC,Locomotives,DIE,Diesel,SI,Slovenia,1996,110,
LOC,Locomotives,DIE,Diesel,SI,Slovenia,1997,110,
LOC,Locomotives,DIE,Diesel,SI,Slovenia,1998,110,
LOC,Locomotives,DIE,Diesel,SI,Slovenia,1999,94,
LOC,Locomotives,DIE,Diesel,SI,Slovenia,2000,94,
LOC,Locomotives,DIE,Diesel,SI,Slovenia,2001,92,
LOC,Locomotives,DIE,Diesel,SI,Slovenia,2002,92,
LOC,Locomotives,DIE,Diesel,SI,Slovenia,2003,83,
LOC,Locomotives,DIE,Diesel,SI,Slovenia,2004,83,
LOC,Locomotives,DIE,Diesel,SI,Slovenia,2005,78,
LOC,Locomotives,DIE,Diesel,SI,Slovenia,2006,78,
LOC,Locomotives,DIE,Diesel,SI,Slovenia,2007,76,
LOC,Locomotives,DIE,Diesel,SI,Slovenia,2008,76,
LOC,Locomotives,DIE,Diesel,SI,Slovenia,2009,74,
LOC,Locomotives,DIE,Diesel,SI,Slovenia,2010,74,
LOC,Locomotives,DIE,Diesel,SI,Slovenia,2011,74,
LOC,Locomotives,DIE,Diesel,SI,Slovenia,2012,74,
