accident,accident_label,geo,geo_label,period,value,flag
RSTK_FIRE,Fires in rolling stock,CHUNNEL,Channel Tunnel,2021,0,
RSTK_FIRE,Fires in rolling stock,CHUNNEL,Channel Tunnel,2022,0,
RSTK_FIRE,Fires in rolling stock,CHUNNEL,Channel Tunnel,2023,0,
RSTK_FIRE,Fires in rolling stock,CHUNNEL,Channel Tunnel,2024,0,
RSTK_FIRE,Fires in rolling stock,CZ,Czechia,2006,0,
RSTK_FIRE,Fires in rolling stock,CZ,Czechia,2007,1,
RSTK_FIRE,Fires in rolling stock,CZ,Czechia,2008,1,
RSTK_FIRE,Fires in rolling stock,CZ,Czechia,2009,1,
RSTK_FIRE,Fires in rolling stock,CZ,Czechia,2010,0,
RSTK_FIRE,Fires in rolling stock,CZ,Czechia,2011,1,
RSTK_FIRE,Fires in rolling stock,CZ,Czechia,2012,1,
RSTK_FIRE,Fires in rolling stock,CZ,Czechia,2013,2,
RSTK_FIRE,Fires in rolling stock,CZ,Czechia,2014,0,
RSTK_FIRE,Fires in rolling stock,CZ,Czechia,2015,4,
RSTK_FIRE,Fires in rolling stock,CZ,Czechia,2016,2,
RSTK_FIRE,Fires in rolling stock,CZ,Czechia,2017,2,
RSTK_FIRE,Fires in rolling stock,CZ,Czechia,2018,0,
RSTK_FIRE,Fires in rolling stock,CZ,Czechia,2019,3,
RSTK_FIRE,Fires in rolling stock,CZ,Czechia,2020,1,
RSTK_FIRE,Fires in rolling stock,CZ,Czechia,2021,4,
RSTK_FIRE,Fires in rolling stock,CZ,Czechia,2022,2,
RSTK_FIRE,Fires in rolling stock,CZ,Czechia,2023,1,
RSTK_FIRE,Fires in rolling stock,CZ,Czechia,2024,2,
RSTK_FIRE,Fires in rolling stock,DE,Germany,2006,98,
RSTK_FIRE,Fires in rolling stock,DE,Germany,2007,3,
RSTK_FIRE,Fires in rolling stock,DE,Germany,2008,6,
RSTK_FIRE,Fires in rolling stock,DE,Germany,2009,4,
RSTK_FIRE,Fires in rolling stock,DE,Germany,2010,2,
RSTK_FIRE,Fires in rolling stock,DE,Germany,2011,4,
RSTK_FIRE,Fires in rolling stock,DE,Germany,2012,2,
RSTK_FIRE,Fires in rolling stock,DE,Germany,2013,1,
RSTK_FIRE,Fires in rolling stock,DE,Germany,2014,5,
RSTK_FIRE,Fires in rolling stock,DE,Germany,2015,3,
RSTK_FIRE,Fires in rolling stock,DE,Germany,2016,6,
RSTK_FIRE,Fires in rolling stock,DE,Germany,2017,0,
RSTK_FIRE,Fires in rolling stock,DE,Germany,2018,9,
RSTK_FIRE,Fires in rolling stock,DE,Germany,2019,3,
RSTK_FIRE,Fires in rolling stock,DE,Germany,2020,2,
RSTK_FIRE,Fires in rolling stock,DE,Germany,2021,3,
RSTK_FIRE,Fires in rolling stock,DE,Germany,2022,3,
RSTK_FIRE,Fires in rolling stock,DE,Germany,2023,7,
RSTK_FIRE,Fires in rolling stock,DE,Germany,2024,6,
RSTK_FIRE,Fires in rolling stock,DK,Denmark,2006,1,
RSTK_FIRE,Fires in rolling stock,DK,Denmark,2007,0,
RSTK_FIRE,Fires in rolling stock,DK,Denmark,2008,0,
RSTK_FIRE,Fires in rolling stock,DK,Denmark,2009,0,
RSTK_FIRE,Fires in rolling stock,DK,Denmark,2010,0,
RSTK_FIRE,Fires in rolling stock,DK,Denmark,2011,1,
RSTK_FIRE,Fires in rolling stock,DK,Denmark,2012,1,
RSTK_FIRE,Fires in rolling stock,DK,Denmark,2013,0,
RSTK_FIRE,Fires in rolling stock,DK,Denmark,2014,0,
RSTK_FIRE,Fires in rolling stock,DK,Denmark,2015,0,
RSTK_FIRE,Fires in rolling stock,DK,Denmark,2016,0,
RSTK_FIRE,Fires in rolling stock,DK,Denmark,2017,0,
RSTK_FIRE,Fires in rolling stock,DK,Denmark,2018,0,
RSTK_FIRE,Fires in rolling stock,DK,Denmark,2019,0,
RSTK_FIRE,Fires in rolling stock,DK,Denmark,2020,0,
RSTK_FIRE,Fires in rolling stock,DK,Denmark,2021,0,
RSTK_FIRE,Fires in rolling stock,DK,Denmark,2022,0,
RSTK_FIRE,Fires in rolling stock,DK,Denmark,2023,0,
RSTK_FIRE,Fires in rolling stock,DK,Denmark,2024,0,
RSTK_FIRE,Fires in rolling stock,EE,Estonia,2007,1,
RSTK_FIRE,Fires in rolling stock,EE,Estonia,2008,0,
RSTK_FIRE,Fires in rolling stock,EE,Estonia,2009,0,
RSTK_FIRE,Fires in rolling stock,EE,Estonia,2010,0,
RSTK_FIRE,Fires in rolling stock,EE,Estonia,2011,0,
RSTK_FIRE,Fires in rolling stock,EE,Estonia,2012,0,
RSTK_FIRE,Fires in rolling stock,EE,Estonia,2013,0,
RSTK_FIRE,Fires in rolling stock,EE,Estonia,2014,0,
RSTK_FIRE,Fires in rolling stock,EE,Estonia,2015,0,
RSTK_FIRE,Fires in rolling stock,EE,Estonia,2016,1,
RSTK_FIRE,Fires in rolling stock,EE,Estonia,2017,0,
RSTK_FIRE,Fires in rolling stock,EE,Estonia,2018,0,
RSTK_FIRE,Fires in rolling stock,EE,Estonia,2019,0,
RSTK_FIRE,Fires in rolling stock,EE,Estonia,2020,0,
RSTK_FIRE,Fires in rolling stock,EE,Estonia,2021,0,
RSTK_FIRE,Fires in rolling stock,EE,Estonia,2022,0,
RSTK_FIRE,Fires in rolling stock,EE,Estonia,2023,0,
RSTK_FIRE,Fires in rolling stock,EE,Estonia,2024,0,
RSTK_FIRE,Fires in rolling stock,EL,Greece,2006,2,
RSTK_FIRE,Fires in rolling stock,EL,Greece,2007,0,
RSTK_FIRE,Fires in rolling stock,EL,Greece,2008,1,
RSTK_FIRE,Fires in rolling stock,EL,Greece,2009,0,
RSTK_FIRE,Fires in rolling stock,EL,Greece,2010,0,
RSTK_FIRE,Fires in rolling stock,EL,Greece,2011,0,
RSTK_FIRE,Fires in rolling stock,EL,Greece,2012,0,
RSTK_FIRE,Fires in rolling stock,EL,Greece,2013,0,
RSTK_FIRE,Fires in rolling stock,EL,Greece,2014,1,
RSTK_FIRE,Fires in rolling stock,EL,Greece,2015,0,
RSTK_FIRE,Fires in rolling stock,EL,Greece,2016,0,
RSTK_FIRE,Fires in rolling stock,EL,Greece,2017,0,
RSTK_FIRE,Fires in rolling stock,EL,Greece,2018,0,
RSTK_FIRE,Fires in rolling stock,EL,Greece,2019,0,
RSTK_FIRE,Fires in rolling stock,EL,Greece,2020,0,
RSTK_FIRE,Fires in rolling stock,EL,Greece,2021,0,
RSTK_FIRE,Fires in rolling stock,EL,Greece,2022,0,
RSTK_FIRE,Fires in rolling stock,EL,Greece,2023,0,
RSTK_FIRE,Fires in rolling stock,EL,Greece,2024,0,
RSTK_FIRE,Fires in rolling stock,ES,Spain,2006,0,
RSTK_FIRE,Fires in rolling stock,ES,Spain,2007,0,
RSTK_FIRE,Fires in rolling stock,ES,Spain,2008,0,
RSTK_FIRE,Fires in rolling stock,ES,Spain,2009,0,
RSTK_FIRE,Fires in rolling stock,ES,Spain,2010,0,
RSTK_FIRE,Fires in rolling stock,ES,Spain,2011,0,
RSTK_FIRE,Fires in rolling stock,ES,Spain,2012,0,
RSTK_FIRE,Fires in rolling stock,ES,Spain,2013,0,
RSTK_FIRE,Fires in rolling stock,ES,Spain,2014,1,
RSTK_FIRE,Fires in rolling stock,ES,Spain,2015,0,
RSTK_FIRE,Fires in rolling stock,ES,Spain,2016,0,
RSTK_FIRE,Fires in rolling stock,ES,Spain,2017,1,
RSTK_FIRE,Fires in rolling stock,ES,Spain,2018,1,
RSTK_FIRE,Fires in rolling stock,ES,Spain,2019,0,
RSTK_FIRE,Fires in rolling stock,ES,Spain,2020,1,
RSTK_FIRE,Fires in rolling stock,ES,Spain,2021,0,
RSTK_FIRE,Fires in rolling stock,ES,Spain,2022,2,
RSTK_FIRE,Fires in rolling stock,ES,Spain,2023,3,
RSTK_FIRE,Fires in rolling stock,ES,Spain,2024,3,
RSTK_FIRE,Fires in rolling stock,EU27_2020,European Union - 27 countries (from 2020),2010,11,
RSTK_FIRE,Fires in rolling stock,EU27_2020,European Union - 27 countries (from 2020),2011,14,
RSTK_FIRE,Fires in rolling stock,EU27_2020,European Union - 27 countries (from 2020),2012,12,
RSTK_FIRE,Fires in rolling stock,EU27_2020,European Union - 27 countries (from 2020),2013,20,
RSTK_FIRE,Fires in rolling stock,EU27_2020,European Union - 27 countries (from 2020),2014,27,
RSTK_FIRE,Fires in rolling stock,EU27_2020,European Union - 27 countries (from 2020),2015,29,
RSTK_FIRE,Fires in rolling stock,EU27_2020,European Union - 27 countries (from 2020),2016,33,
RSTK_FIRE,Fires in rolling stock,EU27_2020,European Union - 27 countries (from 2020),2017,21,
RSTK_FIRE,Fires in rolling stock,EU27_2020,European Union - 27 countries (from 2020),2018,33,
RSTK_FIRE,Fires in rolling stock,EU27_2020,European Union - 27 countries (from 2020),2019,20,
RSTK_FIRE,Fires in rolling stock,EU27_2020,European Union - 27 countries (from 2020),2020,13,
RSTK_FIRE,Fires in rolling stock,EU27_2020,European Union - 27 countries (from 2020),2021,17,
RSTK_FIRE,Fires in rolling stock,EU27_2020,European Union - 27 countries (from 2020),2022,26,
RSTK_FIRE,Fires in rolling stock,EU27_2020,European Union - 27 countries (from 2020),2023,20,
RSTK_FIRE,Fires in rolling stock,EU27_2020,European Union - 27 countries (from 2020),2024,22,
RSTK_FIRE,Fires in rolling stock,FI,Finland,2006,17,
RSTK_FIRE,Fires in rolling stock,FI,Finland,2007,1,
RSTK_FIRE,Fires in rolling stock,FI,Finland,2008,0,
RSTK_FIRE,Fires in rolling stock,FI,Finland,2009,0,
RSTK_FIRE,Fires in rolling stock,FI,Finland,2010,0,
RSTK_FIRE,Fires in rolling stock,FI,Finland,2011,0,
RSTK_FIRE,Fires in rolling stock,FI,Finland,2012,0,
RSTK_FIRE,Fires in rolling stock,FI,Finland,2013,0,
RSTK_FIRE,Fires in rolling stock,FI,Finland,2014,0,
RSTK_FIRE,Fires in rolling stock,FI,Finland,2015,0,
RSTK_FIRE,Fires in rolling stock,FI,Finland,2016,0,
RSTK_FIRE,Fires in rolling stock,FI,Finland,2017,0,
RSTK_FIRE,Fires in rolling stock,FI,Finland,2018,2,
RSTK_FIRE,Fires in rolling stock,FI,Finland,2019,0,
RSTK_FIRE,Fires in rolling stock,FI,Finland,2020,1,
RSTK_FIRE,Fires in rolling stock,FI,Finland,2021,1,
RSTK_FIRE,Fires in rolling stock,FI,Finland,2022,2,
RSTK_FIRE,Fires in rolling stock,FI,Finland,2023,2,
RSTK_FIRE,Fires in rolling stock,FI,Finland,2024,1,
RSTK_FIRE,Fires in rolling stock,FR,France,2006,62,
RSTK_FIRE,Fires in rolling stock,FR,France,2007,37,
RSTK_FIRE,Fires in rolling stock,FR,France,2008,24,
RSTK_FIRE,Fires in rolling stock,FR,France,2009,16,
RSTK_FIRE,Fires in rolling stock,FR,France,2010,6,
RSTK_FIRE,Fires in rolling stock,FR,France,2011,2,
RSTK_FIRE,Fires in rolling stock,FR,France,2012,2,
RSTK_FIRE,Fires in rolling stock,FR,France,2013,8,
RSTK_FIRE,Fires in rolling stock,FR,France,2014,2,
RSTK_FIRE,Fires in rolling stock,FR,France,2015,8,
RSTK_FIRE,Fires in rolling stock,FR,France,2016,4,
RSTK_FIRE,Fires in rolling stock,FR,France,2017,0,
RSTK_FIRE,Fires in rolling stock,FR,France,2018,0,
RSTK_FIRE,Fires in rolling stock,FR,France,2019,0,
RSTK_FIRE,Fires in rolling stock,FR,France,2020,0,
RSTK_FIRE,Fires in rolling stock,FR,France,2021,4,
RSTK_FIRE,Fires in rolling stock,FR,France,2022,1,
RSTK_FIRE,Fires in rolling stock,FR,France,2023,2,
RSTK_FIRE,Fires in rolling stock,FR,France,2024,1,
RSTK_FIRE,Fires in rolling stock,HR,Croatia,2010,0,
RSTK_FIRE,Fires in rolling stock,HR,Croatia,2011,0,
RSTK_FIRE,Fires in rolling stock,HR,Croatia,2012,0,
RSTK_FIRE,Fires in rolling stock,HR,Croatia,2013,0,
RSTK_FIRE,Fires in rolling stock,HR,Croatia,2014,1,
RSTK_FIRE,Fires in rolling stock,HR,Croatia,2015,0,
RSTK_FIRE,Fires in rolling stock,HR,Croatia,2016,0,
RSTK_FIRE,Fires in rolling stock,HR,Croatia,2017,0,
RSTK_FIRE,Fires in rolling stock,HR,Croatia,2018,0,
RSTK_FIRE,Fires in rolling stock,HR,Croatia,2019,0,
RSTK_FIRE,Fires in rolling stock,HR,Croatia,2020,1,
RSTK_FIRE,Fires in rolling stock,HR,Croatia,2021,0,
RSTK_FIRE,Fires in rolling stock,HR,Croatia,2022,0,
RSTK_FIRE,Fires in rolling stock,HR,Croatia,2023,0,
RSTK_FIRE,Fires in rolling stock,HR,Croatia,2024,0,
RSTK_FIRE,Fires in rolling stock,HU,Hungary,2006,1,
RSTK_FIRE,Fires in rolling stock,HU,Hungary,2007,3,
RSTK_FIRE,Fires in rolling stock,HU,Hungary,2008,0,
RSTK_FIRE,Fires in rolling stock,HU,Hungary,2009,1,
RSTK_FIRE,Fires in rolling stock,HU,Hungary,2010,0,
RSTK_FIRE,Fires in rolling stock,HU,Hungary,2011,0,
RSTK_FIRE,Fires in rolling stock,HU,Hungary,2012,0,
RSTK_FIRE,Fires in rolling stock,HU,Hungary,2013,2,
RSTK_FIRE,Fires in rolling stock,HU,Hungary,2014,9,
RSTK_FIRE,Fires in rolling stock,HU,Hungary,2015,6,
RSTK_FIRE,Fires in rolling stock,HU,Hungary,2016,9,
RSTK_FIRE,Fires in rolling stock,HU,Hungary,2017,8,
RSTK_FIRE,Fires in rolling stock,HU,Hungary,2018,7,
RSTK_FIRE,Fires in rolling stock,HU,Hungary,2019,4,
RSTK_FIRE,Fires in rolling stock,HU,Hungary,2020,1,
RSTK_FIRE,Fires in rolling stock,HU,Hungary,2021,0,
RSTK_FIRE,Fires in rolling stock,HU,Hungary,2022,0,
RSTK_FIRE,Fires in rolling stock,HU,Hungary,2023,1,
RSTK_FIRE,Fires in rolling stock,HU,Hungary,2024,0,
RSTK_FIRE,Fires in rolling stock,IE,Ireland,2006,0,
RSTK_FIRE,Fires in rolling stock,IE,Ireland,2007,0,
RSTK_FIRE,Fires in rolling stock,IE,Ireland,2008,0,
RSTK_FIRE,Fires in rolling stock,IE,Ireland,2009,0,
RSTK_FIRE,Fires in rolling stock,IE,Ireland,2010,0,
RSTK_FIRE,Fires in rolling stock,IE,Ireland,2011,0,
RSTK_FIRE,Fires in rolling stock,IE,Ireland,2012,0,
RSTK_FIRE,Fires in rolling stock,IE,Ireland,2013,0,
RSTK_FIRE,Fires in rolling stock,IE,Ireland,2014,0,
RSTK_FIRE,Fires in rolling stock,IE,Ireland,2015,0,
RSTK_FIRE,Fires in rolling stock,IE,Ireland,2016,0,
RSTK_FIRE,Fires in rolling stock,IE,Ireland,2017,0,
RSTK_FIRE,Fires in rolling stock,IE,Ireland,2018,0,
RSTK_FIRE,Fires in rolling stock,IE,Ireland,2019,0,
RSTK_FIRE,Fires in rolling stock,IE,Ireland,2020,0,
RSTK_FIRE,Fires in rolling stock,IE,Ireland,2021,0,
RSTK_FIRE,Fires in rolling stock,IE,Ireland,2022,0,
RSTK_FIRE,Fires in rolling stock,IE,Ireland,2023,0,
RSTK_FIRE,Fires in rolling stock,IE,Ireland,2024,0,
RSTK_FIRE,Fires in rolling stock,IT,Italy,2006,5,
RSTK_FIRE,Fires in rolling stock,IT,Italy,2007,5,
RSTK_FIRE,Fires in rolling stock,IT,Italy,2008,2,
RSTK_FIRE,Fires in rolling stock,IT,Italy,2009,9,
RSTK_FIRE,Fires in rolling stock,IT,Italy,2010,0,
RSTK_FIRE,Fires in rolling stock,IT,Italy,2011,0,
RSTK_FIRE,Fires in rolling stock,IT,Italy,2012,1,
RSTK_FIRE,Fires in rolling stock,IT,Italy,2013,2,
RSTK_FIRE,Fires in rolling stock,IT,Italy,2014,0,
RSTK_FIRE,Fires in rolling stock,IT,Italy,2015,2,
RSTK_FIRE,Fires in rolling stock,IT,Italy,2016,1,
RSTK_FIRE,Fires in rolling stock,IT,Italy,2017,3,
RSTK_FIRE,Fires in rolling stock,IT,Italy,2018,3,
RSTK_FIRE,Fires in rolling stock,IT,Italy,2019,4,
RSTK_FIRE,Fires in rolling stock,IT,Italy,2020,0,
RSTK_FIRE,Fires in rolling stock,IT,Italy,2021,0,
RSTK_FIRE,Fires in rolling stock,IT,Italy,2022,2,
RSTK_FIRE,Fires in rolling stock,IT,Italy,2023,1,
RSTK_FIRE,Fires in rolling stock,IT,Italy,2024,1,
RSTK_FIRE,Fires in rolling stock,LT,Lithuania,2006,0,
RSTK_FIRE,Fires in rolling stock,LT,Lithuania,2007,1,
RSTK_FIRE,Fires in rolling stock,LT,Lithuania,2008,5,
RSTK_FIRE,Fires in rolling stock,LT,Lithuania,2009,3,
RSTK_FIRE,Fires in rolling stock,LT,Lithuania,2010,0,
RSTK_FIRE,Fires in rolling stock,LT,Lithuania,2011,0,
RSTK_FIRE,Fires in rolling stock,LT,Lithuania,2012,0,
RSTK_FIRE,Fires in rolling stock,LT,Lithuania,2013,0,
RSTK_FIRE,Fires in rolling stock,LT,Lithuania,2014,0,
RSTK_FIRE,Fires in rolling stock,LT,Lithuania,2015,0,
RSTK_FIRE,Fires in rolling stock,LT,Lithuania,2016,0,
RSTK_FIRE,Fires in rolling stock,LT,Lithuania,2017,0,
RSTK_FIRE,Fires in rolling stock,LT,Lithuania,2018,0,
RSTK_FIRE,Fires in rolling stock,LT,Lithuania,2019,0,
RSTK_FIRE,Fires in rolling stock,LT,Lithuania,2020,0,
RSTK_FIRE,Fires in rolling stock,LT,Lithuania,2021,0,
RSTK_FIRE,Fires in rolling stock,LT,Lithuania,2022,0,
RSTK_FIRE,Fires in rolling stock,LT,Lithuania,2023,0,
RSTK_FIRE,Fires in rolling stock,LT,Lithuania,2024,0,
RSTK_FIRE,Fires in rolling stock,LU,Luxembourg,2009,0,
RSTK_FIRE,Fires in rolling stock,LU,Luxembourg,2010,0,
RSTK_FIRE,Fires in rolling stock,LU,Luxembourg,2011,0,
RSTK_FIRE,Fires in rolling stock,LU,Luxembourg,2012,0,
RSTK_FIRE,Fires in rolling stock,LU,Luxembourg,2013,0,
RSTK_FIRE,Fires in rolling stock,LU,Luxembourg,2014,0,
RSTK_FIRE,Fires in rolling stock,LU,Luxembourg,2015,0,
RSTK_FIRE,Fires in rolling stock,LU,Luxembourg,2016,0,
RSTK_FIRE,Fires in rolling stock,LU,Luxembourg,2017,0,
RSTK_FIRE,Fires in rolling stock,LU,Luxembourg,2018,0,
RSTK_FIRE,Fires in rolling stock,LU,Luxembourg,2019,0,
RSTK_FIRE,Fires in rolling stock,LU,Luxembourg,2020,0,
RSTK_FIRE,Fires in rolling stock,LU,Luxembourg,2021,0,
RSTK_FIRE,Fires in rolling stock,LU,Luxembourg,2022,2,
RSTK_FIRE,Fires in rolling stock,LU,Luxembourg,2023,0,
RSTK_FIRE,Fires in rolling stock,LU,Luxembourg,2024,0,
RSTK_FIRE,Fires in rolling stock,LV,Latvia,2006,0,
RSTK_FIRE,Fires in rolling stock,LV,Latvia,2007,0,
RSTK_FIRE,Fires in rolling stock,LV,Latvia,2008,0,
RSTK_FIRE,Fires in rolling stock,LV,Latvia,2009,0,
RSTK_FIRE,Fires in rolling stock,LV,Latvia,2010,0,
RSTK_FIRE,Fires in rolling stock,LV,Latvia,2011,0,
RSTK_FIRE,Fires in rolling stock,LV,Latvia,2012,0,
RSTK_FIRE,Fires in rolling stock,LV,Latvia,2013,0,
RSTK_FIRE,Fires in rolling stock,LV,Latvia,2014,0,
RSTK_FIRE,Fires in rolling stock,LV,Latvia,2015,0,
RSTK_FIRE,Fires in rolling stock,LV,Latvia,2016,0,
RSTK_FIRE,Fires in rolling stock,LV,Latvia,2017,1,
RSTK_FIRE,Fires in rolling stock,LV,Latvia,2018,0,
RSTK_FIRE,Fires in rolling stock,LV,Latvia,2019,0,
RSTK_FIRE,Fires in rolling stock,LV,Latvia,2020,0,
RSTK_FIRE,Fires in rolling stock,LV,Latvia,2021,0,
RSTK_FIRE,Fires in rolling stock,LV,Latvia,2022,0,
RSTK_FIRE,Fires in rolling stock,LV,Latvia,2023,0,
RSTK_FIRE,Fires in rolling stock,LV,Latvia,2024,0,
RSTK_FIRE,Fires in rolling stock,ME,Montenegro,2013,0,
RSTK_FIRE,Fires in rolling stock,ME,Montenegro,2014,0,
RSTK_FIRE,Fires in rolling stock,ME,Montenegro,2015,0,
RSTK_FIRE,Fires in rolling stock,ME,Montenegro,2016,0,
RSTK_FIRE,Fires in rolling stock,MK,North Macedonia,2009,0,
RSTK_FIRE,Fires in rolling stock,MK,North Macedonia,2010,0,
RSTK_FIRE,Fires in rolling stock,MK,North Macedonia,2011,0,
RSTK_FIRE,Fires in rolling stock,MK,North Macedonia,2012,0,
RSTK_FIRE,Fires in rolling stock,MK,North Macedonia,2013,0,
RSTK_FIRE,Fires in rolling stock,MK,North Macedonia,2014,0,
RSTK_FIRE,Fires in rolling stock,MK,North Macedonia,2015,0,
RSTK_FIRE,Fires in rolling stock,MK,North Macedonia,2016,0,
RSTK_FIRE,Fires in rolling stock,MK,North Macedonia,2017,0,
RSTK_FIRE,Fires in rolling stock,MK,North Macedonia,2018,0,
RSTK_FIRE,Fires in rolling stock,NL,Netherlands,2006,1,
RSTK_FIRE,Fires in rolling stock,NL,Netherlands,2007,0,
RSTK_FIRE,Fires in rolling stock,NL,Netherlands,2008,0,
RSTK_FIRE,Fires in rolling stock,NL,Netherlands,2009,0,
RSTK_FIRE,Fires in rolling stock,NL,Netherlands,2010,1,
RSTK_FIRE,Fires in rolling stock,NL,Netherlands,2011,1,
RSTK_FIRE,Fires in rolling stock,NL,Netherlands,2012,0,
RSTK_FIRE,Fires in rolling stock,NL,Netherlands,2013,1,
RSTK_FIRE,Fires in rolling stock,NL,Netherlands,2014,1,
RSTK_FIRE,Fires in rolling stock,NL,Netherlands,2015,2,
RSTK_FIRE,Fires in rolling stock,NL,Netherlands,2016,1,
RSTK_FIRE,Fires in rolling stock,NL,Netherlands,2017,3,
RSTK_FIRE,Fires in rolling stock,NL,Netherlands,2018,1,
RSTK_FIRE,Fires in rolling stock,NL,Netherlands,2019,0,
RSTK_FIRE,Fires in rolling stock,NL,Netherlands,2020,1,
RSTK_FIRE,Fires in rolling stock,NL,Netherlands,2021,0,
RSTK_FIRE,Fires in rolling stock,NL,Netherlands,2022,0,
RSTK_FIRE,Fires in rolling stock,NL,Netherlands,2023,0,
RSTK_FIRE,Fires in rolling stock,NL,Netherlands,2024,0,
RSTK_FIRE,Fires in rolling stock,NO,Norway,2006,3,
RSTK_FIRE,Fires in rolling stock,NO,Norway,2007,1,
RSTK_FIRE,Fires in rolling stock,NO,Norway,2008,3,
RSTK_FIRE,Fires in rolling stock,NO,Norway,2009,1,
RSTK_FIRE,Fires in rolling stock,NO,Norway,2010,1,
RSTK_FIRE,Fires in rolling stock,NO,Norway,2011,1,
RSTK_FIRE,Fires in rolling stock,NO,Norway,2012,1,
RSTK_FIRE,Fires in rolling stock,NO,Norway,2013,1,
RSTK_FIRE,Fires in rolling stock,NO,Norway,2014,0,
RSTK_FIRE,Fires in rolling stock,NO,Norway,2015,0,
RSTK_FIRE,Fires in rolling stock,NO,Norway,2016,0,
RSTK_FIRE,Fires in rolling stock,NO,Norway,2017,0,
RSTK_FIRE,Fires in rolling stock,NO,Norway,2018,0,
RSTK_FIRE,Fires in rolling stock,NO,Norway,2019,1,
RSTK_FIRE,Fires in rolling stock,NO,Norway,2020,0,
RSTK_FIRE,Fires in rolling stock,NO,Norway,2021,0,
RSTK_FIRE,Fires in rolling stock,NO,Norway,2022,0,
RSTK_FIRE,Fires in rolling stock,NO,Norway,2023,0,
RSTK_FIRE,Fires in rolling stock,NO,Norway,2024,0,
RSTK_FIRE,Fires in rolling stock,PL,Poland,2006,5,
RSTK_FIRE,Fires in rolling stock,PL,Poland,2007,7,
RSTK_FIRE,Fires in rolling stock,PL,Poland,2008,9,
RSTK_FIRE,Fires in rolling stock,PL,Poland,2009,0,
RSTK_FIRE,Fires in rolling stock,PL,Poland,2010,0,
RSTK_FIRE,Fires in rolling stock,PL,Poland,2011,0,
RSTK_FIRE,Fires in rolling stock,PL,Poland,2012,0,
RSTK_FIRE,Fires in rolling stock,PL,Poland,2013,1,
RSTK_FIRE,Fires in rolling stock,PL,Poland,2014,0,
RSTK_FIRE,Fires in rolling stock,PL,Poland,2015,0,
RSTK_FIRE,Fires in rolling stock,PL,Poland,2016,0,
RSTK_FIRE,Fires in rolling stock,PL,Poland,2017,0,
RSTK_FIRE,Fires in rolling stock,PL,Poland,2018,2,
RSTK_FIRE,Fires in rolling stock,PL,Poland,2019,1,
RSTK_FIRE,Fires in rolling stock,PL,Poland,2020,0,
RSTK_FIRE,Fires in rolling stock,PL,Poland,2021,0,
RSTK_FIRE,Fires in rolling stock,PL,Poland,2022,2,
RSTK_FIRE,Fires in rolling stock,PL,Poland,2023,1,
RSTK_FIRE,Fires in rolling stock,PL,Poland,2024,1,
RSTK_FIRE,Fires in rolling stock,PT,Portugal,2007,0,
RSTK_FIRE,Fires in rolling stock,PT,Portugal,2008,0,
RSTK_FIRE,Fires in rolling stock,PT,Portugal,2009,0,
RSTK_FIRE,Fires in rolling stock,PT,Portugal,2010,0,
RSTK_FIRE,Fires in rolling stock,PT,Portugal,2011,0,
RSTK_FIRE,Fires in rolling stock,PT,Portugal,2012,0,
RSTK_FIRE,Fires in rolling stock,PT,Portugal,2013,0,
RSTK_FIRE,Fires in rolling stock,PT,Portugal,2014,0,
RSTK_FIRE,Fires in rolling stock,PT,Portugal,2015,0,
RSTK_FIRE,Fires in rolling stock,PT,Portugal,2016,0,
RSTK_FIRE,Fires in rolling stock,PT,Portugal,2017,0,
RSTK_FIRE,Fires in rolling stock,PT,Portugal,2018,0,
RSTK_FIRE,Fires in rolling stock,PT,Portugal,2019,0,
RSTK_FIRE,Fires in rolling stock,PT,Portugal,2020,0,
RSTK_FIRE,Fires in rolling stock,PT,Portugal,2021,0,
RSTK_FIRE,Fires in rolling stock,PT,Portugal,2022,0,
RSTK_FIRE,Fires in rolling stock,PT,Portugal,2023,0,
RSTK_FIRE,Fires in rolling stock,PT,Portugal,2024,0,
RSTK_FIRE,Fires in rolling stock,RO,Romania,2006,0,
RSTK_FIRE,Fires in rolling stock,RO,Romania,2007,0,
RSTK_FIRE,Fires in rolling stock,RO,Romania,2008,0,
RSTK_FIRE,Fires in rolling stock,RO,Romania,2009,0,
RSTK_FIRE,Fires in rolling stock,RO,Romania,2010,2,
RSTK_FIRE,Fires in rolling stock,RO,Romania,2011,1,
RSTK_FIRE,Fires in rolling stock,RO,Romania,2012,0,
RSTK_FIRE,Fires in rolling stock,RO,Romania,2013,0,
RSTK_FIRE,Fires in rolling stock,RO,Romania,2014,1,
RSTK_FIRE,Fires in rolling stock,RO,Romania,2015,0,
RSTK_FIRE,Fires in rolling stock,RO,Romania,2016,1,
RSTK_FIRE,Fires in rolling stock,RO,Romania,2017,0,
RSTK_FIRE,Fires in rolling stock,RO,Romania,2018,0,
RSTK_FIRE,Fires in rolling stock,RO,Romania,2019,3,
RSTK_FIRE,Fires in rolling stock,RO,Romania,2020,4,
RSTK_FIRE,Fires in rolling stock,RO,Romania,2021,4,
RSTK_FIRE,Fires in rolling stock,RO,Romania,2022,2,
RSTK_FIRE,Fires in rolling stock,RO,Romania,2023,1,
RSTK_FIRE,Fires in rolling stock,RO,Romania,2024,1,
RSTK_FIRE,Fires in rolling stock,SE,Sweden,2006,3,
RSTK_FIRE,Fires in rolling stock,SE,Sweden,2007,4,
