tra_infr,tra_infr_label,geo,geo_label,period,value,flag
TOTAL,Total,LU,Luxembourg,2007,619,
TOTAL,Total,LU,Luxembourg,2008,619,
TOTAL,Total,LU,Luxembourg,2009,614,
TOTAL,Total,LU,Luxembourg,2010,614,
TOTAL,Total,LU,Luxembourg,2011,614,
TOTAL,Total,LU,Luxembourg,2012,621,
TOTAL,Total,LU,Luxembourg,2013,621,
TOTAL,Total,LU,Luxembourg,2014,621,
TOTAL,Total,LU,Luxembourg,2015,626,
TOTAL,Total,LU,Luxembourg,2016,626,
TOTAL,Total,LU,Luxembourg,2017,622,
TOTAL,Total,LU,Luxembourg,2018,622,
TOTAL,Total,LU,Luxembourg,2019,628,
TOTAL,Total,LU,Luxembourg,2020,628,
TOTAL,Total,LU,Luxembourg,2021,628,
TOTAL,Total,LU,Luxembourg,2022,628,
TOTAL,Total,LU,Luxembourg,2023,628,
TOTAL,Total,LU,Luxembourg,2024,628,
TOTAL,Total,LV,Latvia,1990,3980,
TOTAL,Total,LV,Latvia,1993,2413,
TOTAL,Total,LV,Latvia,1994,2704,
TOTAL,Total,LV,Latvia,1995,2704,
TOTAL,Total,LV,Latvia,1996,2704,
TOTAL,Total,LV,Latvia,1997,2704,
TOTAL,Total,LV,Latvia,1998,2704,
TOTAL,Total,LV,Latvia,1999,2704,
TOTAL,Total,LV,Latvia,2000,2622,
TOTAL,Total,LV,Latvia,2001,2593,
TOTAL,Total,LV,Latvia,2002,2583,
TOTAL,Total,LV,Latvia,2003,2583,
TOTAL,Total,LV,Latvia,2004,2583,
TOTAL,Total,LV,Latvia,2005,2583,
TOTAL,Total,LV,Latvia,2006,2583,
TOTAL,Total,LV,Latvia,2007,2583,
TOTAL,Total,LV,Latvia,2008,2565,
TOTAL,Total,LV,Latvia,2009,2206,
TOTAL,Total,LV,Latvia,2010,2202,
TOTAL,Total,LV,Latvia,2011,2202,
TOTAL,Total,LV,Latvia,2012,2161,
TOTAL,Total,LV,Latvia,2013,2161,
TOTAL,Total,LV,Latvia,2014,2214,
TOTAL,Total,LV,Latvia,2015,2217,
TOTAL,Total,LV,Latvia,2016,2217,
TOTAL,Total,LV,Latvia,2017,2217,
TOTAL,Total,LV,Latvia,2018,2217,
TOTAL,Total,LV,Latvia,2019,2217,
TOTAL,Total,LV,Latvia,2020,2216.1,
TOTAL,Total,LV,Latvia,2021,2213.1,
TOTAL,Total,LV,Latvia,2022,2213,
TOTAL,Total,LV,Latvia,2023,2216.5,
TOTAL,Total,LV,Latvia,2024,2216.5,
TOTAL,Total,MD,Moldova,1992,1328.3,
TOTAL,Total,MD,Moldova,1993,1318.3,
TOTAL,Total,MD,Moldova,1994,1318.3,
TOTAL,Total,MD,Moldova,1995,1326.3,
TOTAL,Total,MD,Moldova,1996,1326.3,
TOTAL,Total,MD,Moldova,1997,1322.3,
TOTAL,Total,MD,Moldova,1998,1219.6,
TOTAL,Total,MD,Moldova,1999,1140.3,
TOTAL,Total,MD,Moldova,2000,1139.3,
TOTAL,Total,MD,Moldova,2001,1121.2,
TOTAL,Total,MD,Moldova,2002,1120.5,
TOTAL,Total,MD,Moldova,2004,1075,
TOTAL,Total,MD,Moldova,2009,2034,
TOTAL,Total,MD,Moldova,2010,2039.6,
TOTAL,Total,MD,Moldova,2011,2029.8,
TOTAL,Total,MD,Moldova,2012,2024.6,
TOTAL,Total,MD,Moldova,2013,2020,
TOTAL,Total,MD,Moldova,2014,2015.1,
TOTAL,Total,MD,Moldova,2015,2006.9,
TOTAL,Total,MD,Moldova,2016,2006,
TOTAL,Total,MD,Moldova,2017,2006.3,
TOTAL,Total,MD,Moldova,2018,2001.3,
TOTAL,Total,MD,Moldova,2019,1997.8,
TOTAL,Total,MD,Moldova,2020,1997.1,
TOTAL,Total,MD,Moldova,2021,1996.7,
TOTAL,Total,MD,Moldova,2022,1997.1,
TOTAL,Total,MD,Moldova,2023,1991.6,
TOTAL,Total,MD,Moldova,2024,1988.8,
TOTAL,Total,ME,Montenegro,2011,325.97,i
TOTAL,Total,ME,Montenegro,2012,325.97,i
TOTAL,Total,ME,Montenegro,2013,325.97,i
TOTAL,Total,ME,Montenegro,2014,326,i
TOTAL,Total,ME,Montenegro,2015,326,i
TOTAL,Total,ME,Montenegro,2016,328,
TOTAL,Total,ME,Montenegro,2017,328,
TOTAL,Total,ME,Montenegro,2018,328,
TOTAL,Total,ME,Montenegro,2019,328,
TOTAL,Total,ME,Montenegro,2020,327.7,
TOTAL,Total,ME,Montenegro,2021,327.7,
TOTAL,Total,ME,Montenegro,2022,327.7,
TOTAL,Total,ME,Montenegro,2023,327.7,
TOTAL,Total,ME,Montenegro,2024,327.7,
TOTAL,Total,MK,North Macedonia,1990,922,
TOTAL,Total,MK,North Macedonia,1991,922,
TOTAL,Total,MK,North Macedonia,1992,922,
TOTAL,Total,MK,North Macedonia,1993,922,
TOTAL,Total,MK,North Macedonia,1994,925,
TOTAL,Total,MK,North Macedonia,1995,699,
TOTAL,Total,MK,North Macedonia,1996,699,
TOTAL,Total,MK,North Macedonia,1997,925,
TOTAL,Total,MK,North Macedonia,1998,925,
TOTAL,Total,MK,North Macedonia,1999,925,
TOTAL,Total,MK,North Macedonia,2000,925,
TOTAL,Total,MK,North Macedonia,2001,925,
TOTAL,Total,MK,North Macedonia,2002,925,
TOTAL,Total,MK,North Macedonia,2004,925,
TOTAL,Total,MK,North Macedonia,2005,925,
TOTAL,Total,MK,North Macedonia,2006,925,
TOTAL,Total,MK,North Macedonia,2007,925,
TOTAL,Total,MK,North Macedonia,2008,926,
TOTAL,Total,MK,North Macedonia,2009,926,
TOTAL,Total,MK,North Macedonia,2010,926,
TOTAL,Total,MK,North Macedonia,2011,925,
TOTAL,Total,MK,North Macedonia,2012,924,
TOTAL,Total,MK,North Macedonia,2013,923,
TOTAL,Total,MK,North Macedonia,2014,923,
TOTAL,Total,MK,North Macedonia,2015,923,
TOTAL,Total,MK,North Macedonia,2016,907,
TOTAL,Total,MK,North Macedonia,2017,907,
TOTAL,Total,MK,North Macedonia,2018,907,
TOTAL,Total,MK,North Macedonia,2019,907,
TOTAL,Total,MK,North Macedonia,2020,907,
TOTAL,Total,MK,North Macedonia,2021,907,
TOTAL,Total,MK,North Macedonia,2022,907,
TOTAL,Total,MK,North Macedonia,2023,908,
TOTAL,Total,MK,North Macedonia,2024,908,
TOTAL,Total,NL,Netherlands,2013,5102,
TOTAL,Total,NL,Netherlands,2014,5164,
TOTAL,Total,NL,Netherlands,2015,5157,
TOTAL,Total,NL,Netherlands,2016,5231,
TOTAL,Total,NL,Netherlands,2017,5230,
TOTAL,Total,NL,Netherlands,2018,5180,
TOTAL,Total,NL,Netherlands,2019,5180,
TOTAL,Total,NL,Netherlands,2020,5186,
TOTAL,Total,NL,Netherlands,2021,5185,
TOTAL,Total,NL,Netherlands,2022,5187,
TOTAL,Total,NL,Netherlands,2023,5187,
TOTAL,Total,NL,Netherlands,2024,5189,
TOTAL,Total,NO,Norway,1990,4044,
TOTAL,Total,NO,Norway,1991,4027,
TOTAL,Total,NO,Norway,1992,4027,
TOTAL,Total,NO,Norway,1993,4023,
TOTAL,Total,NO,Norway,1994,4023,
TOTAL,Total,NO,Norway,1995,4023,
TOTAL,Total,NO,Norway,1996,4152,
TOTAL,Total,NO,Norway,1997,4152,
TOTAL,Total,NO,Norway,1998,4152,
TOTAL,Total,NO,Norway,2000,4413,
TOTAL,Total,NO,Norway,2001,4425,
TOTAL,Total,NO,Norway,2002,4324,
TOTAL,Total,NO,Norway,2003,4334,
TOTAL,Total,NO,Norway,2004,4334,
TOTAL,Total,NO,Norway,2005,4334,
TOTAL,Total,NO,Norway,2006,4338,
TOTAL,Total,NO,Norway,2007,4374,
TOTAL,Total,NO,Norway,2008,4341,
TOTAL,Total,NO,Norway,2009,4151,
TOTAL,Total,NO,Norway,2010,4199,
TOTAL,Total,NO,Norway,2011,4191,
TOTAL,Total,NO,Norway,2012,4136,
TOTAL,Total,NO,Norway,2013,4143,
TOTAL,Total,NO,Norway,2014,4152,
TOTAL,Total,NO,Norway,2015,4152,
TOTAL,Total,NO,Norway,2016,4164,
TOTAL,Total,NO,Norway,2017,4208,
TOTAL,Total,NO,Norway,2018,4177,
TOTAL,Total,NO,Norway,2019,4180,
TOTAL,Total,NO,Norway,2020,4196,
TOTAL,Total,NO,Norway,2021,4196,
TOTAL,Total,NO,Norway,2022,4240,
TOTAL,Total,NO,Norway,2023,4279,
TOTAL,Total,NO,Norway,2024,4279,
TOTAL,Total,PL,Poland,1990,49784,
TOTAL,Total,PL,Poland,1991,49441,
TOTAL,Total,PL,Poland,1992,48310,
TOTAL,Total,PL,Poland,1993,48196,
TOTAL,Total,PL,Poland,1994,46004,
TOTAL,Total,PL,Poland,1995,46378,
TOTAL,Total,PL,Poland,1996,45928,
TOTAL,Total,PL,Poland,1997,45846,
TOTAL,Total,PL,Poland,1998,45176,
TOTAL,Total,PL,Poland,1999,43430,
TOTAL,Total,PL,Poland,2000,41960,
TOTAL,Total,PL,Poland,2001,40004,
TOTAL,Total,PL,Poland,2002,40703,
TOTAL,Total,PL,Poland,2003,37899,i
TOTAL,Total,PL,Poland,2004,38781,
TOTAL,Total,PL,Poland,2005,38920,
TOTAL,Total,PL,Poland,2006,38803,
TOTAL,Total,PL,Poland,2007,38852,
TOTAL,Total,PL,Poland,2008,38081,
TOTAL,Total,PL,Poland,2009,38132,
TOTAL,Total,PL,Poland,2010,37840,
TOTAL,Total,PL,Poland,2011,38053,
TOTAL,Total,PL,Poland,2012,37642,
TOTAL,Total,PL,Poland,2013,36939,
TOTAL,Total,PL,Poland,2014,37455,
TOTAL,Total,PL,Poland,2015,37572,
TOTAL,Total,PL,Poland,2016,37386,
TOTAL,Total,PL,Poland,2017,37195,
TOTAL,Total,PL,Poland,2018,37020,
TOTAL,Total,PL,Poland,2019,37250,
TOTAL,Total,PL,Poland,2020,37269,
TOTAL,Total,PL,Poland,2021,37474,
TOTAL,Total,PL,Poland,2022,37786,
TOTAL,Total,PL,Poland,2023,37817,
TOTAL,Total,PL,Poland,2024,37798,
TOTAL,Total,PT,Portugal,1992,3483,
TOTAL,Total,PT,Portugal,1993,3513,
TOTAL,Total,PT,Portugal,1994,3520,
TOTAL,Total,PT,Portugal,1995,3520,
TOTAL,Total,PT,Portugal,1996,3541,
TOTAL,Total,PT,Portugal,1997,3510,
TOTAL,Total,PT,Portugal,1998,3259,
TOTAL,Total,PT,Portugal,1999,3579,
TOTAL,Total,PT,Portugal,2000,3579,
TOTAL,Total,PT,Portugal,2001,2813.7,
TOTAL,Total,PT,Portugal,2002,2801.2,
TOTAL,Total,PT,Portugal,2007,3524.6,
TOTAL,Total,PT,Portugal,2008,3527.7,
TOTAL,Total,PT,Portugal,2009,3527.5,
TOTAL,Total,PT,Portugal,2010,3531.7,
TOTAL,Total,PT,Portugal,2011,3482.7,
TOTAL,Total,PT,Portugal,2012,3239.1,
TOTAL,Total,PT,Portugal,2013,3242.2,
TOTAL,Total,PT,Portugal,2014,3244.1,
TOTAL,Total,PT,Portugal,2015,3244.1,
TOTAL,Total,PT,Portugal,2016,3244.1,
TOTAL,Total,PT,Portugal,2017,3244.1,
TOTAL,Total,PT,Portugal,2018,3244.1,
TOTAL,Total,PT,Portugal,2019,3224.19,
TOTAL,Total,PT,Portugal,2020,3224.19,
TOTAL,Total,PT,Portugal,2021,3225.111,
TOTAL,Total,PT,Portugal,2022,3225.111,
TOTAL,Total,PT,Portugal,2023,3225.111,
TOTAL,Total,PT,Portugal,2024,3224,
TOTAL,Total,RO,Romania,1990,22179,
TOTAL,Total,RO,Romania,1991,22302,
TOTAL,Total,RO,Romania,1992,22345,
TOTAL,Total,RO,Romania,1993,22239,
TOTAL,Total,RO,Romania,1994,22239,
TOTAL,Total,RO,Romania,1995,22356,
TOTAL,Total,RO,Romania,1996,22365,
TOTAL,Total,RO,Romania,1997,22350,
TOTAL,Total,RO,Romania,1998,22369,
TOTAL,Total,RO,Romania,1999,22369,
TOTAL,Total,RO,Romania,2000,22363,
TOTAL,Total,RO,Romania,2001,22309,
TOTAL,Total,RO,Romania,2002,22298,
TOTAL,Total,RO,Romania,2003,21358,
TOTAL,Total,RO,Romania,2004,21360,
TOTAL,Total,RO,Romania,2005,21228,
TOTAL,Total,RO,Romania,2006,20677,
TOTAL,Total,RO,Romania,2007,20668,
TOTAL,Total,RO,Romania,2008,20648,
TOTAL,Total,RO,Romania,2009,20520,
TOTAL,Total,RO,Romania,2010,20482,
TOTAL,Total,RO,Romania,2011,20129,
TOTAL,Total,RO,Romania,2012,20077,
TOTAL,Total,RO,Romania,2013,20284,
TOTAL,Total,RO,Romania,2014,20241,
TOTAL,Total,RO,Romania,2015,20155,
TOTAL,Total,RO,Romania,2016,20157,
TOTAL,Total,RO,Romania,2017,20144,
TOTAL,Total,RO,Romania,2018,20104,
TOTAL,Total,RO,Romania,2019,20079,
TOTAL,Total,RO,Romania,2020,20071,
TOTAL,Total,RO,Romania,2021,20065,
TOTAL,Total,RO,Romania,2022,19629,
TOTAL,Total,RO,Romania,2023,19625,
TOTAL,Total,RO,Romania,2024,19625,
TOTAL,Total,RS,Serbia,2006,3809,
TOTAL,Total,RS,Serbia,2007,3809,
TOTAL,Total,RS,Serbia,2008,3809,
TOTAL,Total,RS,Serbia,2009,3809,
TOTAL,Total,RS,Serbia,2010,3809,
TOTAL,Total,RS,Serbia,2011,5541,
TOTAL,Total,RS,Serbia,2012,5541,
TOTAL,Total,RS,Serbia,2013,5541,
TOTAL,Total,RS,Serbia,2014,5477,
TOTAL,Total,RS,Serbia,2015,5392,
TOTAL,Total,RS,Serbia,2016,5392,
TOTAL,Total,RS,Serbia,2017,5374,
TOTAL,Total,RS,Serbia,2018,5374,
TOTAL,Total,RS,Serbia,2019,5331,
TOTAL,Total,RS,Serbia,2020,4927,
TOTAL,Total,RS,Serbia,2021,4929,
TOTAL,Total,RS,Serbia,2022,4995,
TOTAL,Total,RS,Serbia,2023,4995,
TOTAL,Total,RS,Serbia,2024,4995,
TOTAL,Total,SE,Sweden,1990,16545,
TOTAL,Total,SE,Sweden,1991,16784,
TOTAL,Total,SE,Sweden,1992,15060,
TOTAL,Total,SE,Sweden,1993,11089,
TOTAL,Total,SE,Sweden,1994,11037,
TOTAL,Total,SE,Sweden,1995,11289,
TOTAL,Total,SE,Sweden,1996,11345,
TOTAL,Total,SE,Sweden,1997,11366,
TOTAL,Total,SE,Sweden,1998,11448,
TOTAL,Total,SE,Sweden,1999,11498,
TOTAL,Total,SE,Sweden,2000,15137,
TOTAL,Total,SE,Sweden,2001,15275,
TOTAL,Total,SE,Sweden,2002,15472,
TOTAL,Total,SE,Sweden,2003,15365,
TOTAL,Total,SE,Sweden,2004,15381,
TOTAL,Total,SE,Sweden,2005,15360,
TOTAL,Total,SE,Sweden,2006,15318,
TOTAL,Total,SE,Sweden,2007,15297,
TOTAL,Total,SE,Sweden,2008,15351,
TOTAL,Total,SE,Sweden,2009,15487,
TOTAL,Total,SE,Sweden,2010,15497,
TOTAL,Total,SE,Sweden,2011,15601,
TOTAL,Total,SE,Sweden,2012,15633,
TOTAL,Total,SE,Sweden,2013,15468,
TOTAL,Total,SE,Sweden,2014,15370,
TOTAL,Total,SE,Sweden,2015,15424,
TOTAL,Total,SE,Sweden,2016,15459,
TOTAL,Total,SE,Sweden,2017,15568,
TOTAL,Total,SE,Sweden,2018,15571,
TOTAL,Total,SE,Sweden,2019,15542,
TOTAL,Total,SE,Sweden,2020,15557,
TOTAL,Total,SE,Sweden,2021,15543,
TOTAL,Total,SE,Sweden,2022,15545,
TOTAL,Total,SE,Sweden,2023,15743,
TOTAL,Total,SE,Sweden,2024,15769,
TOTAL,Total,SI,Slovenia,1992,2195,
TOTAL,Total,SI,Slovenia,1993,2197,
TOTAL,Total,SI,Slovenia,1994,2197,
TOTAL,Total,SI,Slovenia,1995,2196,
TOTAL,Total,SI,Slovenia,1996,2196,
TOTAL,Total,SI,Slovenia,1997,2196,
TOTAL,Total,SI,Slovenia,1998,2193,
TOTAL,Total,SI,Slovenia,1999,2162,
TOTAL,Total,SI,Slovenia,2000,2162,
TOTAL,Total,SI,Slovenia,2001,2192.3,
TOTAL,Total,SI,Slovenia,2002,2194.7,
TOTAL,Total,SI,Slovenia,2003,2192.7,
TOTAL,Total,SI,Slovenia,2004,2192.7,
TOTAL,Total,SI,Slovenia,2005,2192.8,
TOTAL,Total,SI,Slovenia,2006,2192.72,
TOTAL,Total,SI,Slovenia,2007,2192.11,
TOTAL,Total,SI,Slovenia,2008,2192.6,
TOTAL,Total,SI,Slovenia,2009,2187.1,
TOTAL,Total,SI,Slovenia,2010,2187.12,
TOTAL,Total,SI,Slovenia,2011,2177,
TOTAL,Total,SI,Slovenia,2012,2177,
TOTAL,Total,SI,Slovenia,2013,2178,
TOTAL,Total,SI,Slovenia,2014,2178,
TOTAL,Total,SI,Slovenia,2015,2178,
TOTAL,Total,SI,Slovenia,2016,2178,
TOTAL,Total,SI,Slovenia,2017,2178,
TOTAL,Total,SI,Slovenia,2018,2178,
TOTAL,Total,SI,Slovenia,2019,2178,
TOTAL,Total,SI,Slovenia,2020,2178,
TOTAL,Total,SI,Slovenia,2021,2178,
TOTAL,Total,SI,Slovenia,2022,2169,
TOTAL,Total,SI,Slovenia,2023,2169,
TOTAL,Total,SI,Slovenia,2024,2169,
TOTAL,Total,SK,Slovakia,1990,3660,
TOTAL,Total,SK,Slovakia,1991,3661,
TOTAL,Total,SK,Slovakia,1992,3661,
TOTAL,Total,SK,Slovakia,1993,3661,
TOTAL,Total,SK,Slovakia,1994,3661,
TOTAL,Total,SK,Slovakia,1995,3665,
TOTAL,Total,SK,Slovakia,1996,3673,
TOTAL,Total,SK,Slovakia,1997,3673,
TOTAL,Total,SK,Slovakia,1998,3665,
TOTAL,Total,SK,Slovakia,1999,3665,
TOTAL,Total,SK,Slovakia,2000,3662,
TOTAL,Total,SK,Slovakia,2001,3662,
TOTAL,Total,SK,Slovakia,2002,3657,
TOTAL,Total,SK,Slovakia,2003,3657,
TOTAL,Total,SK,Slovakia,2004,3660,
TOTAL,Total,SK,Slovakia,2005,3658,
TOTAL,Total,SK,Slovakia,2006,3658,
TOTAL,Total,SK,Slovakia,2007,3629,
TOTAL,Total,SK,Slovakia,2013,6887.6,i
TOTAL,Total,SK,Slovakia,2014,6872,i
TOTAL,Total,SK,Slovakia,2015,6871,i
TOTAL,Total,SK,Slovakia,2016,6871,i
TOTAL,Total,SK,Slovakia,2017,6868.3,i
TOTAL,Total,SK,Slovakia,2018,6863.7,i
TOTAL,Total,SK,Slovakia,2019,6871.8,i
TOTAL,Total,SK,Slovakia,2020,6865.8,i
TOTAL,Total,SK,Slovakia,2021,6820,i
TOTAL,Total,SK,Slovakia,2022,6815.7,i
TOTAL,Total,SK,Slovakia,2023,6816,i
TOTAL,Total,SK,Slovakia,2024,6816,i
TOTAL,Total,TR,Türkiye,1990,10389,
TOTAL,Total,TR,Türkiye,1991,10401,i
TOTAL,Total,TR,Türkiye,1992,10413,
TOTAL,Total,TR,Türkiye,1993,10413,
TOTAL,Total,TR,Türkiye,1994,10386,
TOTAL,Total,TR,Türkiye,1995,10466,
TOTAL,Total,TR,Türkiye,1996,10508,
TOTAL,Total,TR,Türkiye,1997,10508,
TOTAL,Total,TR,Türkiye,1998,10508,
TOTAL,Total,TR,Türkiye,1999,10933,
TOTAL,Total,TR,Türkiye,2000,10548,
TOTAL,Total,TR,Türkiye,2001,10555,
TOTAL,Total,TR,Türkiye,2002,10559,
TOTAL,Total,TR,Türkiye,2003,10569,
TOTAL,Total,TR,Türkiye,2004,10569,
TOTAL,Total,TR,Türkiye,2005,10569,
TOTAL,Total,TR,Türkiye,2006,10569,
TOTAL,Total,TR,Türkiye,2007,10569,
TOTAL,Total,TR,Türkiye,2008,10571,
TOTAL,Total,TR,Türkiye,2009,10957,
TOTAL,Total,TR,Türkiye,2010,11488,
TOTAL,Total,TR,Türkiye,2011,11536,
TOTAL,Total,TR,Türkiye,2012,11536,
TOTAL,Total,TR,Türkiye,2013,11617,
TOTAL,Total,TR,Türkiye,2014,12053,
TOTAL,Total,TR,Türkiye,2015,12099,
TOTAL,Total,TR,Türkiye,2016,12099,
TOTAL,Total,TR,Türkiye,2017,12175,
TOTAL,Total,TR,Türkiye,2018,12307,
TOTAL,Total,TR,Türkiye,2019,12370,
TOTAL,Total,TR,Türkiye,2020,12803,i
TOTAL,Total,TR,Türkiye,2021,13022,i
TOTAL,Total,TR,Türkiye,2023,13480,
TOTAL,Total,TR,Türkiye,2024,13480,
TOTAL,Total,UA,Ukraine,1990,22799,
TOTAL,Total,UA,Ukraine,1991,22795,
TOTAL,Total,UA,Ukraine,1992,22938.1,
TOTAL,Total,UA,Ukraine,1993,22754.5,
TOTAL,Total,UA,Ukraine,1994,22728.8,
TOTAL,Total,UA,Ukraine,1995,22756.4,
TOTAL,Total,UA,Ukraine,1996,22757.2,
TOTAL,Total,UA,Ukraine,1997,22701.5,
TOTAL,Total,UA,Ukraine,1998,22600.1,
TOTAL,Total,UA,Ukraine,1999,22471.7,
TOTAL,Total,UA,Ukraine,2000,22300.7,
TOTAL,Total,UA,Ukraine,2001,22217.7,
TOTAL,Total,UA,Ukraine,2002,22078,
TOTAL,Total,UK,United Kingdom,1992,33015,
TOTAL,Total,UK,United Kingdom,1993,33040,
TOTAL,Total,UK,United Kingdom,1994,33060,
TOTAL,Total,UK,United Kingdom,1995,34301,
TOTAL,Total,UK,United Kingdom,1996,34301,
TOTAL,Total,UK,United Kingdom,1997,34301,
TOTAL,Total,UK,United Kingdom,1998,34321,
TOTAL,Total,UK,United Kingdom,1999,34847,
TOTAL,Total,UK,United Kingdom,2000,34661,
TOTAL,Total,UK,United Kingdom,2001,34480,p
TOTAL,Total,UK,United Kingdom,2002,34497,p
TOTAL,Total,UK,United Kingdom,2003,34427,p
TOTAL,Total,UK,United Kingdom,2004,33000,
TOTAL,Total,UK,United Kingdom,2005,31482,
TOTAL,Total,UK,United Kingdom,2006,31105,
TOTAL,Total,UK,United Kingdom,2007,31063,
TOTAL,Total,UK,United Kingdom,2008,31082,
TOTAL,Total,UK,United Kingdom,2009,31119,
TOTAL,Total,UK,United Kingdom,2010,31324,
TOTAL,Total,UK,United Kingdom,2011,31752,i
TOTAL,Total,UK,United Kingdom,2012,31764,
TOTAL,Total,UK,United Kingdom,2013,31781,
TOTAL,Total,UK,United Kingdom,2014,31809,
TOTAL,Total,UK,United Kingdom,2015,31883,
TOTAL,Total,UK,United Kingdom,2016,31910,
TOTAL,Total,UK,United Kingdom,2017,31727,
TOTAL,Total,UK,United Kingdom,2018,31780,
TOTAL,Total,UK,United Kingdom,2019,31907,
TOTAL,Total,UK,United Kingdom,2020,31940,
TOTAL,Total,UK,United Kingdom,2021,31898,
TOTAL,Total,UK,United Kingdom,2022,31892,
TOTAL,Total,UK,United Kingdom,2023,31947,
TOTAL,Total,UK,United Kingdom,2024,31925,
TOTAL,Total,XK,Kosovo*,2017,440,
TOTAL,Total,XK,Kosovo*,2018,440,
TOTAL,Total,XK,Kosovo*,2019,440,
TOTAL,Total,XK,Kosovo*,2020,440,
TOTAL,Total,XK,Kosovo*,2021,440,
TOTAL,Total,XK,Kosovo*,2022,440,
